Index,Title,Session/Area,Authors,Affiliation,Status,OpenReview URL,PDF URL
260,Un-regularizing: approximate proximal point and faster stochastic algorithms for empirical risk minimization,,Roy Frostig;Rong Ge;Sham Kakade;Aaron Sidford;,Stanford University;Microsoft;Massachusetts Institute of Technology;,Poster,,http://proceedings.mlr.press/v37/frostig15.pdf
261,Universal Value Function Approximators,,Tom Schaul;Daniel Horgan;Karol Gregor;David Silver;,Google;,Poster,,http://proceedings.mlr.press/v37/schaul15.pdf
262,Unsupervised Domain Adaptation by Backpropagation,,Yaroslav Ganin;Victor Lempitsky;,Skolkovo Institute of Science and Technology;,Poster,,http://proceedings.mlr.press/v37/ganin15.pdf
263,Unsupervised Learning of Video Representations using LSTMs,,Nitish Srivastava;Elman Mansimov;Ruslan Salakhudinov;,University of Toronto;,Poster,,http://proceedings.mlr.press/v37/srivastava15.pdf
264,Unsupervised Riemannian Metric Learning for Histograms Using Aitchison Transformations,,Tam Le;Marco Cuturi;,Kyoto University;,Poster,,http://proceedings.mlr.press/v37/le15.pdf
265,Variational Generative Stochastic Networks with Collaborative Shaping,,Philip Bachman;Doina Precup;,McGill University;,Poster,,http://proceedings.mlr.press/v37/bachman15.pdf
266,Variational Inference for Gaussian Process Modulated Poisson Processes,,Chris Lloyd;Tom Gunter;Michael Osborne;Stephen Roberts;,University of Oxford;,Poster,,http://proceedings.mlr.press/v37/lloyd15.pdf
267,Variational Inference with Normalizing Flows,,Danilo Rezende;Shakir Mohamed;,Google;,Poster,,http://proceedings.mlr.press/v37/rezende15.pdf
268,Vector-Space Markov Random Fields via Exponential Families,,Wesley Tansey;Oscar Hernan Madrid Padilla;Arun Sai Suggala;Pradeep Ravikumar;,University of Texas at Austin;,Poster,,http://proceedings.mlr.press/v37/tansey15.pdf
269,Weight Uncertainty in Neural Network,,Charles Blundell;Julien Cornebise;Koray Kavukcuoglu;Daan Wierstra;,Google;,Poster,,http://proceedings.mlr.press/v37/blundell15.pdf
270,Yinyang K-Means: A Drop-In Replacement of the Classic K-Means with Consistent Speedup,,Yufei Ding;Yue Zhao;Xipeng Shen;Madanlal Musuvathi;Todd Mytkowicz;,North Carolina State University;Microsoft;,Poster,,http://proceedings.mlr.press/v37/ding15.pdf
