Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL
450,Temporal and Object Quantification Networks,Machine Learning,Jiayuan Mao;Zhezheng Luo;Chuang Gan;Joshua B. Tenenbaum;Jiajun Wu;Leslie Pack Kaelbling;Tomer D. Ullman;,Massachusetts Institute of Technology;Stanford University;Harvard University;,United States;,Poster,https://www.ijcai.org/proceedings/2021/386,https://www.ijcai.org/proceedings/2021/0386.pdf
451,TextGTL: Graph-based Transductive Learning for Semi-supervised Text Classification via Structure-Sensitive Interpolation,Machine Learning,Chen Li;Xutan Peng;Hao Peng;Jianxin Li;Lihong Wang;,Beihang University;University of Sheffield;National Computer Network Emergency Response Technical Team/Coordination Center;,China;United Kingdom;,Poster,https://www.ijcai.org/proceedings/2021/369,https://www.ijcai.org/proceedings/2021/0369.pdf
452,The Successful Ingredients of Policy Gradient Algorithms,Machine Learning,Sven Gronauer;Martin Gottwald;Klaus Diepold;,Technical University of Munich;,Germany;,Poster,https://www.ijcai.org/proceedings/2021/338,https://www.ijcai.org/proceedings/2021/0338.pdf
453,The Surprising Power of Graph Neural Networks with Random Node Initialization,Machine Learning,Ralph Abboud;İsmail İlkan Ceylan;Martin Grohe;Thomas Lukasiewicz;,University of Oxford;RWTH Aachen University;,United Kingdom;Germany;,Poster,https://www.ijcai.org/proceedings/2021/291,https://www.ijcai.org/proceedings/2021/0291.pdf
454,Thompson Sampling for Bandits with Clustered Arms,Machine Learning,Emil Carlsson;Devdatt Dubhashi;Fredrik D. Johansson;,Chalmers University;,Sweden;,Poster,https://www.ijcai.org/proceedings/2021/305,https://www.ijcai.org/proceedings/2021/0305.pdf
455,TIDOT: A Teacher Imitation Learning Approach for Domain Adaptation with Optimal Transport,Machine Learning,Tuan Nguyen;Trung Le;Nhan Dam;Quan Hung Tran;Truyen Nguyen;Dinh Phung;,Monash University;VinAI Research;Adobe;University of Akron;,Australia;Vietnam;United States;,Poster,https://www.ijcai.org/proceedings/2021/394,https://www.ijcai.org/proceedings/2021/0394.pdf
456,Time-Aware Multi-Scale RNNs for Time Series Modeling,Machine Learning,Zipeng Chen;Qianli Ma;Zhenxi Lin;,South China University of Technology;,China;,Poster,https://www.ijcai.org/proceedings/2021/315,https://www.ijcai.org/proceedings/2021/0315.pdf
457,Time-Series Representation Learning via Temporal and Contextual Contrasting,Machine Learning,Emadeldeen Eldele;Mohamed Ragab;Zhenghua Chen;Min Wu;Chee Keong Kwoh;Xiaoli Li;Cuntai Guan;,Nanyang Technological University;Institute for Infocomm Research;,Singapore;,Poster,https://www.ijcai.org/proceedings/2021/324,https://www.ijcai.org/proceedings/2021/0324.pdf
458,Topological Uncertainty: Monitoring Trained Neural Networks through Persistence of Activation Graphs,Machine Learning,Théo Lacombe;Yuichi Ike;Mathieu Carrière;Frédéric Chazal;Marc Glisse;Yuhei Umeda;,Université Paris-Saclay;Fujitsu Limited;Université Côte d’Azur;,France;Japan;,Poster,https://www.ijcai.org/proceedings/2021/367,https://www.ijcai.org/proceedings/2021/0367.pdf
459,Towards Reducing Biases in Combining Multiple Experts Online,Machine Learning,Yi Sun;Iván Ramírez Díaz;Alfredo Cuesta Infante;Kalyan Veeramachaneni;,Massachusetts Institute of Technology;Rey Juan Carlos University;,United States;Spain;,Poster,https://www.ijcai.org/proceedings/2021/416,https://www.ijcai.org/proceedings/2021/0416.pdf
460,Towards Robust Model Reuse in the Presence of Latent Domains,Machine Learning,Jie-Jing Shao;Zhanzhan Cheng;Yu-Feng Li;Shiliang Pu;,Nanjing University;Hikvision Research Institute;,China;,Poster,https://www.ijcai.org/proceedings/2021/407,https://www.ijcai.org/proceedings/2021/0407.pdf
461,Towards Scalable Complete Verification of Relu Neural Networks via Dependency-based Branching,Machine Learning,Panagiotis Kouvaros;Alessio Lomuscio;,Imperial College London;,United Kingdom;,Poster,https://www.ijcai.org/proceedings/2021/364,https://www.ijcai.org/proceedings/2021/0364.pdf
462,Towards Understanding Deep Learning from Noisy Labels with Small-Loss Criterion,Machine Learning,Xian-Jin Gui;Wei Wang;Zhang-Hao Tian;,Nanjing University;,China;,Poster,https://www.ijcai.org/proceedings/2021/340,https://www.ijcai.org/proceedings/2021/0340.pdf
463,Towards Understanding the Spectral Bias of Deep Learning,Machine Learning,Yuan Cao;Zhiying Fang;Yue Wu;Ding-Xuan Zhou;Quanquan Gu;,"University of California, Los Angeles;City University of Hong Kong;",United States;China;,Poster,https://www.ijcai.org/proceedings/2021/304,https://www.ijcai.org/proceedings/2021/0304.pdf
464,Transfer Learning via Optimal Transportation for Integrative Cancer Patient Stratification,Machine Learning,Ziyu Liu;Wei Shao;Jie Zhang;Min Zhang;Kun Huang;,Purdue University;Indiana University School of Medicine;Regenstrief Institute;,United States;,Poster,https://www.ijcai.org/proceedings/2021/380,https://www.ijcai.org/proceedings/2021/0380.pdf
465,Two Birds with One Stone: Series Saliency for Accurate and Interpretable Multivariate Time Series Forecasting,Machine Learning,Qingyi Pan;Wenbo Hu;Ning Chen;,Tsinghua University;RealAI;,China;United States;,Poster,https://www.ijcai.org/proceedings/2021/397,https://www.ijcai.org/proceedings/2021/0397.pdf
466,Two-stage Training for Learning from Label Proportions,Machine Learning,Jiabin Liu;Bo Wang;Xin Shen;Zhiquan Qi;Yingjie Tian;,Samsung;University of International Business and Economics;Chinese University of Hong Kong;University of Chinese Academy of Sciences;,China;,Poster,https://www.ijcai.org/proceedings/2021/377,https://www.ijcai.org/proceedings/2021/0377.pdf
467,UNBERT: User-News Matching BERT for News Recommendation,Machine Learning,Qi Zhang;Jingjie Li;Qinglin Jia;Chuyuan Wang;Jieming Zhu;Zhaowei Wang;Xiuqiang He;,Huawei;,China;,Poster,https://www.ijcai.org/proceedings/2021/462,https://www.ijcai.org/proceedings/2021/0462.pdf
468,Uncertainty-aware Binary Neural Networks,Machine Learning,Junhe Zhao;Linlin Yang;Baochang Zhang;Guodong Guo;David Doermann;,Beihang University;University of Bonn;Baidu;National Engineering Laboratory for Deep Learning Technology and Application;University at Buffalo;,China;Germany;United States;,Poster,https://www.ijcai.org/proceedings/2021/474,https://www.ijcai.org/proceedings/2021/0474.pdf
469,Uncertainty-Aware Few-Shot Image Classification,Machine Learning,Zhizheng Zhang;Cuiling Lan;Wenjun Zeng;Zhibo Chen;Shih-Fu Chang;,University of Science and Technology of China;Microsoft;Columbia University;,China;United States;,Poster,https://www.ijcai.org/proceedings/2021/471,https://www.ijcai.org/proceedings/2021/0471.pdf
470,Understanding Structural Vulnerability in Graph Convolutional Networks,Machine Learning,Liang Chen;Jintang Li;Qibiao Peng;Yang Liu;Zibin Zheng;Carl Yang;,Sun Yat-sen University;Emory University;,China;United States;,Poster,https://www.ijcai.org/proceedings/2021/310,https://www.ijcai.org/proceedings/2021/0310.pdf
471,Understanding the Effect of Bias in Deep Anomaly Detection,Machine Learning,Ziyu Ye;Yuxin Chen;Haitao Zheng;,University of Chicago;,United States;,Poster,https://www.ijcai.org/proceedings/2021/456,https://www.ijcai.org/proceedings/2021/0456.pdf
472,UniGNN: a Unified Framework for Graph and Hypergraph Neural Networks,Machine Learning,Jing Huang;Jie Yang;,Shanghai Jiao Tong University;,China;,Poster,https://www.ijcai.org/proceedings/2021/353,https://www.ijcai.org/proceedings/2021/0353.pdf
473,Unsupervised Path Representation Learning with Curriculum Negative Sampling,Machine Learning,Sean Bin Yang;Chenjuan Guo;Jilin Hu;Jian Tang;Bin Yang;,Aalborg University;Mila-Quebec AI Institute;HEC Montreal;CIFAR;,Denmark;Canada;,Poster,https://www.ijcai.org/proceedings/2021/452,https://www.ijcai.org/proceedings/2021/0452.pdf
474,Unsupervised Progressive Learning and the STAM Architecture,Machine Learning,James Smith;Cameron Taylor;Seth Baer;Constantine Dovrolis;,Georgia Institute of Technology;,United States;,Poster,https://www.ijcai.org/proceedings/2021/410,https://www.ijcai.org/proceedings/2021/0410.pdf
475,User Retention: A Causal Approach with Triple Task Modeling,Machine Learning,Yang Zhang;Dong Wang;Qiang Li;Yue Shen;Ziqi Liu;Xiaodong Zeng;Zhiqiang Zhang;Jinjie Gu;Derek F. Wong;,Ant Group;Beihang University;University of Macau;,China;,Poster,https://www.ijcai.org/proceedings/2021/468,https://www.ijcai.org/proceedings/2021/0468.pdf
476,Variational Model-based Policy Optimization,Machine Learning,Yinlam Chow;Brandon Cui;Moonkyung Ryu;Mohammad Ghavamzadeh;,Google;Meta;,United States;,Poster,https://www.ijcai.org/proceedings/2021/316,https://www.ijcai.org/proceedings/2021/0316.pdf
477,Verifying Reinforcement Learning up to Infinity,Machine Learning,Edoardo Bacci;Mirco Giacobbe;David Parker;,University of Birmingham;University of Oxford;,United Kingdom;,Poster,https://www.ijcai.org/proceedings/2021/297,https://www.ijcai.org/proceedings/2021/0297.pdf
478,Video Summarization via Label Distributions Dual-Reward,Machine Learning,Yongbiao Gao;Ning Xu;Xin Geng;,Southeast University;,China;,Poster,https://www.ijcai.org/proceedings/2021/331,https://www.ijcai.org/proceedings/2021/0331.pdf
479,What Changed? Interpretable Model Comparison,Machine Learning,Rahul Nair;Massimiliano Mattetti;Elizabeth Daly;Dennis Wei;Oznur Alkan;Yunfeng Zhang;,IBM;,Unknown;United States;,Poster,https://www.ijcai.org/proceedings/2021/393,https://www.ijcai.org/proceedings/2021/0393.pdf
480,You Get What You Sow: High Fidelity Image Synthesis with a Single Pretrained Network,Machine Learning,Kefeng Zhu;Peilin Tong;Hongwei Kan;Rengang Li;,"Inspur Electronic Information Industry Co., Ltd.;State Key Laboratory of High-End Server & Storage Technology;China University of Mining and Technology;",China;,Poster,https://www.ijcai.org/proceedings/2021/479,https://www.ijcai.org/proceedings/2021/0479.pdf
481,Adaptive Residue-wise Profile Fusion for Low Homologous Protein Secondary Structure Prediction Using External Knowledge,Machine Learning Applications,Qin Wang;Jun Wei;Boyuan Wang;Zhen Li;Sheng Wang;Shuguang Cui;,Chinese University of Hong Kong;Shenzhen Research Institute of Big Data;Tencent;Southern University of Science and Technology;,China;,Poster,https://www.ijcai.org/proceedings/2021/490,https://www.ijcai.org/proceedings/2021/0490.pdf
482,Boosting Offline Reinforcement Learning with Residual Generative Modeling,Machine Learning Applications,Hua Wei;Deheng Ye;Zhao Liu;Hao Wu;Bo Yuan;Qiang Fu;Wei Yang;Zhenhui Li;,Tencent;Pennsylvania State University;,China;United States;,Poster,https://www.ijcai.org/proceedings/2021/492,https://www.ijcai.org/proceedings/2021/0492.pdf
483,Collaborative Graph Learning with Auxiliary Text for Temporal Event Prediction in Healthcare,Machine Learning Applications,Chang Lu;Chandan K Reddy;Prithwish Chakraborty;Samantha Kleinberg;Yue Ning;,Stevens Institute of Technology;Virginia Tech;IBM;,United States;,Poster,https://www.ijcai.org/proceedings/2021/486,https://www.ijcai.org/proceedings/2021/0486.pdf
484,MDNN: A Multimodal Deep Neural Network for Predicting Drug-Drug Interaction Events,Machine Learning Applications,Tengfei Lyu;Jianliang Gao;Ling Tian;Zhao Li;Peng Zhang;Ji Zhang;,Central South University;Alibaba Group;Guangzhou University;Zhejiang Lab;,China;,Poster,https://www.ijcai.org/proceedings/2021/487,https://www.ijcai.org/proceedings/2021/0487.pdf
485,Multi-series Time-aware Sequence Partitioning for Disease Progression Modeling,Machine Learning Applications,Xi Yang;Yuan Zhang;Min Chi;,North Carolina State University;,United States;,Poster,https://www.ijcai.org/proceedings/2021/493,https://www.ijcai.org/proceedings/2021/0493.pdf
486,Ordering-Based Causal Discovery with Reinforcement Learning,Machine Learning Applications,Xiaoqiang Wang;Yali Du;Shengyu Zhu;Liangjun Ke;Zhitang Chen;Jianye Hao;Jun Wang;,Xi'an Jiao Tong University;University College London;Huawei;Tianjin University;,China;United Kingdom;,Poster,https://www.ijcai.org/proceedings/2021/491,https://www.ijcai.org/proceedings/2021/0491.pdf
487,Sample Efficient Decentralized Stochastic Frank-Wolfe Methods for Continuous DR-Submodular Maximization,Machine Learning Applications,Hongchang Gao;Hanzi Xu;Slobodan Vucetic;,Temple University;,United States;,Poster,https://www.ijcai.org/proceedings/2021/482,https://www.ijcai.org/proceedings/2021/0482.pdf
488,Self-Guided Community Detection on Networks with Missing Edges,Machine Learning Applications,Dongxiao He;Shuai Li;Di Jin;Pengfei Jiao;Yuxiao Huang;,Tianjin University;George Washington University;,China;United States;,Poster,https://www.ijcai.org/proceedings/2021/483,https://www.ijcai.org/proceedings/2021/0483.pdf
489,Solving Math Word Problems with Teacher Supervision,Machine Learning Applications,Zhenwen Liang;Xiangliang Zhang;,King Abdullah University of Science and Technology;,Saudi Arabia;,Poster,https://www.ijcai.org/proceedings/2021/485,https://www.ijcai.org/proceedings/2021/0485.pdf
490,SPADE: A Semi-supervised Probabilistic Approach for Detecting Errors in Tables,Machine Learning Applications,Minh Pham;Craig A. Knoblock;Muhao Chen;Binh Vu;Jay Pujara;,University of Southern California;,United States;,Poster,https://www.ijcai.org/proceedings/2021/488,https://www.ijcai.org/proceedings/2021/0488.pdf
491,TEC: A Time Evolving Contextual Graph Model for Speaker State Analysis in Political Debates,Machine Learning Applications,Ramit Sawhney;Shivam Agarwal;Arnav Wadhwa;Rajiv Shah;,"International Institute of Information Technology, Delhi;Manipal Institute of Technology;",India;,Poster,https://www.ijcai.org/proceedings/2021/489,https://www.ijcai.org/proceedings/2021/0489.pdf
492,Toward Optimal Solution for the Context-Attentive Bandit Problem,Machine Learning Applications,Djallel Bouneffouf;Raphael Feraud;Sohini Upadhyay;Irina Rish;Yasaman Khazaeni;,IBM;Orange;Université de Montréal;,United States;France;Canada;,Poster,https://www.ijcai.org/proceedings/2021/481,https://www.ijcai.org/proceedings/2021/0481.pdf
493,Two-Sided Wasserstein Procrustes Analysis,Machine Learning Applications,Kun Jin;Chaoyue Liu;Cathy Xia;,Ohio State University;,United States;,Poster,https://www.ijcai.org/proceedings/2021/484,https://www.ijcai.org/proceedings/2021/0484.pdf
494,A Novel Sequence-to-Subgraph Framework for Diagnosis Classification,Multidisciplinary Topics and Applications,Jun Chen;Quan Yuan;Chao Lu;Haifeng Huang;,Baidu;,China;,Poster,https://www.ijcai.org/proceedings/2021/496,https://www.ijcai.org/proceedings/2021/0496.pdf
495,A Rule Mining-based Advanced Persistent Threats Detection System,Multidisciplinary Topics and Applications,Sidahmed Benabderrahmane;Ghita Berrada;James Cheney;Petko Valtchev;,University of Edinburgh;New York University;King's College London;University of Manchester;Alan Turing Institute;Université du Québec à Montréal;,United Kingdom;United States;Canada;,Poster,https://www.ijcai.org/proceedings/2021/494,https://www.ijcai.org/proceedings/2021/0494.pdf
496,Adapting Meta Knowledge with Heterogeneous Information Network for COVID-19 Themed Malicious Repository Detection,Multidisciplinary Topics and Applications,Yiyue Qian;Yiming Zhang;Yanfang Ye;Chuxu Zhang;,Case Western Reserve University;Brandeis University;,United States;,Poster,https://www.ijcai.org/proceedings/2021/507,https://www.ijcai.org/proceedings/2021/0507.pdf
497,BACKDOORL: Backdoor Attack against Competitive Reinforcement Learning,Multidisciplinary Topics and Applications,Lun Wang;Zaynah Javed;Xian Wu;Wenbo Guo;Xinyu Xing;Dawn Song;,"University of California, Berkeley;Pennsylvania State University;",United States;,Poster,https://www.ijcai.org/proceedings/2021/509,https://www.ijcai.org/proceedings/2021/0509.pdf
498,CFR-MIX: Solving Imperfect Information Extensive-Form Games with Combinatorial Action Space,Multidisciplinary Topics and Applications,Shuxin Li;Youzhi Zhang;Xinrun Wang;Wanqi Xue;Bo An;,Nanyang Technological University;Dartmouth College;,Singapore;United States;,Poster,https://www.ijcai.org/proceedings/2021/504,https://www.ijcai.org/proceedings/2021/0504.pdf
499,Change Matters: Medication Change Prediction with Recurrent Residual Networks,Multidisciplinary Topics and Applications,Chaoqi Yang;Cao Xiao;Lucas Glass;Jimeng Sun;,University of Illinois Urbana-Champaign;IQVIA;,United States;,Poster,https://www.ijcai.org/proceedings/2021/513,https://www.ijcai.org/proceedings/2021/0513.pdf
500,CSGNN: Contrastive Self-Supervised Graph Neural Network for Molecular Interaction Prediction,Multidisciplinary Topics and Applications,Chengshuai Zhao;Shuai Liu;Feng Huang;Shichao Liu;Wen Zhang;,Huazhong Agricultural University;,China;,Poster,https://www.ijcai.org/proceedings/2021/517,https://www.ijcai.org/proceedings/2021/0517.pdf
501,Differentially Private Correlation Alignment for Domain Adaptation,Multidisciplinary Topics and Applications,Kaizhong Jin;Xiang Cheng;Jiaxi Yang;Kaiyuan Shen;,Beijing University of Posts and Telecommunications;,China;,Poster,https://www.ijcai.org/proceedings/2021/502,https://www.ijcai.org/proceedings/2021/0502.pdf
502,Dynamic Lane Traffic Signal Control with Group Attention and Multi-Timescale Reinforcement Learning,Multidisciplinary Topics and Applications,Qize Jiang;Jingze Li;Weiwei Sun;Baihua Zheng;,Fudan University;Shanghai Institute of Intelligent Electronics & Systems;Singapore Management University;,China;Singapore;,Poster,https://www.ijcai.org/proceedings/2021/501,https://www.ijcai.org/proceedings/2021/0501.pdf
503,Electrocardio Panorama: Synthesizing New ECG views with Self-supervision,Multidisciplinary Topics and Applications,Jintai Chen;Xiangshang Zheng;Hongyun Yu;Danny Z. Chen;Jian Wu;,Zhejiang University;University of Notre Dame;Zhejiang University School of Medicine;,China;United States;,Poster,https://www.ijcai.org/proceedings/2021/495,https://www.ijcai.org/proceedings/2021/0495.pdf
504,Fine-tuning Is Not Enough: A Simple yet Effective Watermark Removal Attack for DNN Models,Multidisciplinary Topics and Applications,Shangwei Guo;Tianwei Zhang;Han Qiu;Yi Zeng;Tao Xiang;Yang Liu;,Chongqing University;Nanyang Technological University;Tsinghua University;Virginia Tech;,China;Singapore;United States;,Poster,https://www.ijcai.org/proceedings/2021/500,https://www.ijcai.org/proceedings/2021/0500.pdf
505,GraphMI: Extracting Private Graph Data from Graph Neural Networks,Multidisciplinary Topics and Applications,Zaixi Zhang;Qi Liu;Zhenya Huang;Hao Wang;Chengqiang Lu;Chuanren Liu;Enhong Chen;,University of Science and Technology of China;Alibaba Group;University of Tennessee;,China;United States;,Poster,https://www.ijcai.org/proceedings/2021/516,https://www.ijcai.org/proceedings/2021/0516.pdf
506,Hiding Numerical Vectors in Local Private and Shuffled Messages,Multidisciplinary Topics and Applications,Shaowei Wang;Jin Li;Yuqiu Qian;Jiachun Du;Wenqing Lin;Wei Yang;,Guangzhou University;Tencent;University of Science and Technology of China;,China;,Poster,https://www.ijcai.org/proceedings/2021/510,https://www.ijcai.org/proceedings/2021/0510.pdf
507,Hierarchical Adaptive Temporal-Relational Modeling for Stock Trend Prediction,Multidisciplinary Topics and Applications,Heyuan Wang;Shun Li;Tengjiao Wang;Jiayi Zheng;,Peking University;University of International Relations;,China;,Poster,https://www.ijcai.org/proceedings/2021/508,https://www.ijcai.org/proceedings/2021/0508.pdf
508,Learning Unknown from Correlations: Graph Neural Network for Inter-novel-protein Interaction Prediction,Multidisciplinary Topics and Applications,Guofeng Lv;Zhiqiang Hu;Yanguang Bi;Shaoting Zhang;,SenseTime;,China;,Poster,https://www.ijcai.org/proceedings/2021/506,https://www.ijcai.org/proceedings/2021/0506.pdf
509,"Long-term, Short-term and Sudden Event: Trading Volume Movement Prediction with Graph-based Multi-view Modeling",Multidisciplinary Topics and Applications,Liang Zhao;Wei Li;Ruihan Bao;Keiko Harimoto;Yunfang Wu;Xu Sun;,"Peking University;Mizuho Securities Co., Ltd.;",China;Japan;,Poster,https://www.ijcai.org/proceedings/2021/518,https://www.ijcai.org/proceedings/2021/0518.pdf
510,Objective-aware Traffic Simulation via Inverse Reinforcement Learning,Multidisciplinary Topics and Applications,Guanjie Zheng;Hanyang Liu;Kai Xu;Zhenhui Li;,"Shanghai Jiao Tong University;Pennsylvania State University;Washington University in St. Louis;Shanghai Tianrang Intelligent Technology Co., Ltd;",China;United States;,Poster,https://www.ijcai.org/proceedings/2021/519,https://www.ijcai.org/proceedings/2021/0519.pdf
511,Online Credit Payment Fraud Detection via Structure-Aware Hierarchical Recurrent Neural Network,Multidisciplinary Topics and Applications,Wangli Lin;Li Sun;Qiwei Zhong;Can Liu;Jinghua Feng;Xiang Ao;Hao Yang;,Alibaba Group;Chinese Academy of Sciences;,China;,Poster,https://www.ijcai.org/proceedings/2021/505,https://www.ijcai.org/proceedings/2021/0505.pdf
512,Parallel Subtrajectory Alignment over Massive-Scale Trajectory Data,Multidisciplinary Topics and Applications,Lisi Chen;Shuo Shang;Shanshan Feng;Panos Kalnis;,University of Electronic Science and Technology of China;Harbin Institute of Technology;King Abdullah University of Science and Technology;,China;Saudi Arabia;,Poster,https://www.ijcai.org/proceedings/2021/497,https://www.ijcai.org/proceedings/2021/0497.pdf
513,Predictive Job Scheduling under Uncertain Constraints in Cloud Computing,Multidisciplinary Topics and Applications,Hang Dong;Boshi Wang;Bo Qiao;Wenqian Xing;Chuan Luo;Si Qin;Qingwei Lin;Dongmei Zhang;Gurpreet Virdi;Thomas Moscibroda;,Microsoft;Ohio State University;,China;United States;,Poster,https://www.ijcai.org/proceedings/2021/499,https://www.ijcai.org/proceedings/2021/0499.pdf
514,Real-Time Pricing Optimization for Ride-Hailing Quality of Service,Multidisciplinary Topics and Applications,Enpeng Yuan;Pascal Van Hentenryck;,Georgia Institute of Technology;,United States;,Poster,https://www.ijcai.org/proceedings/2021/515,https://www.ijcai.org/proceedings/2021/0515.pdf
515,SafeDrug: Dual Molecular Graph Encoders for Recommending Effective and Safe Drug Combinations,Multidisciplinary Topics and Applications,Chaoqi Yang;Cao Xiao;Fenglong Ma;Lucas Glass;Jimeng Sun;,University of Illinois Urbana-Champaign;IQVIA;Pennsylvania State University;,United States;,Poster,https://www.ijcai.org/proceedings/2021/514,https://www.ijcai.org/proceedings/2021/0514.pdf
516,Solving Large-Scale Extensive-Form Network Security Games via  Neural Fictitious Self-Play,Multidisciplinary Topics and Applications,Wanqi Xue;Youzhi Zhang;Shuxin Li;Xinrun Wang;Bo An;Chai Kiat Yeo;,Nanyang Technological University;Dartmouth College;,Singapore;United States;,Poster,https://www.ijcai.org/proceedings/2021/511,https://www.ijcai.org/proceedings/2021/0511.pdf
517,Towards Generating Summaries for Lexically Confusing Code through Code Erosion,Multidisciplinary Topics and Applications,Fan Yan;Ming Li;,Nanjing University;,China;,Poster,https://www.ijcai.org/proceedings/2021/512,https://www.ijcai.org/proceedings/2021/0512.pdf
518,Traffic Congestion Alleviation over Dynamic Road Networks: Continuous Optimal Route Combination for Trip Query Streams,Multidisciplinary Topics and Applications,Ke Li;Lisi Chen;Shuo Shang;Panos Kalnis;Bin Yao;,University of Electronic Science and Technology of China;King Abdullah University of Science and Technology;Shanghai Jiao Tong University;,China;Saudi Arabia;,Poster,https://www.ijcai.org/proceedings/2021/503,https://www.ijcai.org/proceedings/2021/0503.pdf
519,TrafficStream: A Streaming Traffic Flow Forecasting Framework Based on Graph Neural Networks and Continual Learning,Multidisciplinary Topics and Applications,Xu Chen;Junshan Wang;Kunqing Xie;,Peking University;,China;,Poster,https://www.ijcai.org/proceedings/2021/498,https://www.ijcai.org/proceedings/2021/0498.pdf
520,A Sequence-to-Set Network for Nested Named Entity Recognition,Natural Language Processing,Zeqi Tan;Yongliang Shen;Shuai Zhang;Weiming Lu;Yueting Zhuang;,Zhejiang University;,China;,Poster,https://www.ijcai.org/proceedings/2021/542,https://www.ijcai.org/proceedings/2021/0542.pdf
521,A Streaming End-to-End Framework For Spoken Language Understanding,Natural Language Processing,Nihal Potdar;Anderson Raymundo Avila;Chao Xing;Dong Wang;Yiran Cao;Xiao Chen;,University of Waterloo;Huawei;Tsinghua University;,Canada;China;,Poster,https://www.ijcai.org/proceedings/2021/538,https://www.ijcai.org/proceedings/2021/0538.pdf
522,A Structure Self-Aware Model for Discourse Parsing on Multi-Party Dialogues,Natural Language Processing,Ante Wang;Linfeng Song;Hui Jiang;Shaopeng Lai;Junfeng Yao;Min Zhang;Jinsong Su;,Xiamen University;Tencent;Soochow University;Pengcheng Lab;,China;United States;,Poster,https://www.ijcai.org/proceedings/2021/543,https://www.ijcai.org/proceedings/2021/0543.pdf
523,ALaSca: an Automated approach for Large-Scale Lexical Substitution,Natural Language Processing,Caterina Lacerra;Tommaso Pasini;Rocco Tripodi;Roberto Navigli;,Sapienza University of Rome;University of Copenhagen;,Italy;Denmark;,Poster,https://www.ijcai.org/proceedings/2021/528,https://www.ijcai.org/proceedings/2021/0528.pdf
524,Asynchronous Multi-grained Graph Network For Interpretable Multi-hop Reading Comprehension,Natural Language Processing,Ronghan Li;Lifang Wang;Shengli Wang;Zejun Jiang;,Northwestern Polytechnical University;,China;,Poster,https://www.ijcai.org/proceedings/2021/531,https://www.ijcai.org/proceedings/2021/0531.pdf
525,Automatically Paraphrasing via Sentence Reconstruction and  Round-trip Translation,Natural Language Processing,Zilu Guo;Zhongqiang Huang;Kenny Q. Zhu;Guandan Chen;Kaibo Zhang;Boxing Chen;Fei Huang;,Shanghai Jiao Tong University;Alibaba Group;,China;,Poster,https://www.ijcai.org/proceedings/2021/525,https://www.ijcai.org/proceedings/2021/0525.pdf
526,Consistent Inference for Dialogue Relation Extraction,Natural Language Processing,Xinwei Long;Shuzi Niu;Yucheng Li;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;,China;,Poster,https://www.ijcai.org/proceedings/2021/535,https://www.ijcai.org/proceedings/2021/0535.pdf
527,Cross-Domain Slot Filling as Machine Reading Comprehension,Natural Language Processing,Mengshi Yu;Jian Liu;Yufeng Chen;Jinan Xu;Yujie Zhang;,Beijing Jiao Tong University;,China;,Poster,https://www.ijcai.org/proceedings/2021/550,https://www.ijcai.org/proceedings/2021/0550.pdf
528,Dialogue Discourse-Aware Graph Model and Data Augmentation for Meeting Summarization,Natural Language Processing,Xiachong Feng;Xiaocheng Feng;Bing Qin;Xinwei Geng;,Harbin Institute of Technology;,China;,Poster,https://www.ijcai.org/proceedings/2021/524,https://www.ijcai.org/proceedings/2021/0524.pdf
529,Dialogue Disentanglement in Software Engineering: How Far are We?,Natural Language Processing,Ziyou Jiang;Lin Shi;Celia Chen;Jun Hu;Qing Wang;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;Occidental College;,China;United States;,Poster,https://www.ijcai.org/proceedings/2021/526,https://www.ijcai.org/proceedings/2021/0526.pdf
530,Discourse-Level Event Temporal Ordering with Uncertainty-Guided Graph Completion,Natural Language Processing,Jian Liu;Jinan Xu;Yufeng Chen;Yujie Zhang;,Beijing Jiao Tong University;,China;,Poster,https://www.ijcai.org/proceedings/2021/533,https://www.ijcai.org/proceedings/2021/0533.pdf
531,Document-level Relation Extraction as Semantic Segmentation,Natural Language Processing,Ningyu Zhang;Xiang Chen;Xin Xie;Shumin Deng;Chuanqi Tan;Mosha Chen;Fei Huang;Luo Si;Huajun Chen;,Zhejiang University;Alibaba Group;,China;,Poster,https://www.ijcai.org/proceedings/2021/551,https://www.ijcai.org/proceedings/2021/0551.pdf
532,"Drop Redundant, Shrink Irrelevant: Selective Knowledge Injection for Language Pretraining",Natural Language Processing,Ningyu Zhang;Shumin Deng;Xu Cheng;Xi Chen;Yichi Zhang;Wei Zhang;Huajun Chen;,Zhejiang University;National Engineering Laboratory for Improving the Government’s Governance Capability;Tencent;Alibaba Group;,China;,Poster,https://www.ijcai.org/proceedings/2021/552,https://www.ijcai.org/proceedings/2021/0552.pdf
533,Enhancing Label Representations with Relational Inductive Bias Constraint for Fine-Grained Entity Typing,Natural Language Processing,Jinqing Li;Xiaojun Chen;Dakui Wang;Yuwei Li;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;,China;,Poster,https://www.ijcai.org/proceedings/2021/529,https://www.ijcai.org/proceedings/2021/0529.pdf
