Index,Title,Authors,Affiliation,Status,Link
323,Sparse Prediction with the $k$-Support Norm,"Andreas Argyriou, Rina Foygel, Nathan Srebro",Ecole Centrale Paris; Stanford University; Toyota Technological Institute at Chicago,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/99bcfcd754a98ce89cb86f73acc04645-Abstract.html
324,Spectral Learning of General Weighted Automata via Constrained Matrix Completion,"Borja Balle, Mehryar Mohri",Universitat Politècnica de Catalunya; Courant Institute,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/700fdb2ba62d4554dc268c65add4b16e-Abstract.html
325,Spectral learning of linear dynamics from generalised-linear observations with application to neural population data,"Lars Buesing, Jakob H. Macke, Maneesh Sahani",University College London; Max Planck Institute for Biological Cybernetics,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/d58072be2820e8682c0a27c0518e805e-Abstract.html
326,Spiking and saturating dendrites differentially expand single neuron computation capacity,"Romain Cazé, Mark Humphries, Boris S. Gutkin",Paris Diderot University; Institut National de la Santé et de la Recherche Médicale; University of Manchester; Institut National de la Santé et de la Recherche Médicale (INSERM),Poster,https://papers.nips.cc/paper_files/paper/2012/hash/63538fe6ef330c13a05a3ed7e599d5f7-Abstract.html
327,Statistical Consistency of Ranking Methods in A Rank-Differentiable Probability Space,"Yanyan Lan, Jiafeng Guo, Xueqi Cheng, Tie-yan Liu",Chinese Academy of Sciences; Microsoft,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/3435c378bb76d4357324dd7e69f3cd18-Abstract.html
328,Stochastic Gradient Descent with Only One Projection,"Mehrdad Mahdavi, Tianbao Yang, Rong Jin, Shenghuo Zhu, Jinfeng Yi",,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/c52f1bd66cc19d05628bd8bf27af3ad6-Abstract.html
329,Stochastic optimization and sparse statistical recovery: Optimal algorithms for high dimensions,"Alekh Agarwal, Sahand Negahban, Martin J. Wainwright","Microsoft; Massachusetts Institute of Technology; University of California, Berkeley",Poster,https://papers.nips.cc/paper_files/paper/2012/hash/5751ec3e9a4feab575962e78e006250d-Abstract.html
330,Strategic Impatience in Go/NoGo versus Forced-Choice Decision-Making,"Pradeep Shenoy, Angela J. Yu",,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/6d70cb65d15211726dcce4c0e971e21c-Abstract.html
331,Structure estimation for discrete graphical models: Generalized covariance matrices and their inverses,"Po-ling Loh, Martin J. Wainwright","University of California, Berkeley",Poster,https://papers.nips.cc/paper_files/paper/2012/hash/6ba1085b788407963fe0e89c699a7396-Abstract.html
332,Structured Learning of Gaussian Graphical Models,"Karthik Mohan, Mike Chung, Seungyeop Han, Daniela Witten, Su-in Lee, Maryam Fazel",University of Washington,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/5e51eeda0422de44a7cc260b4239d4f9-Abstract.html
333,Submodular-Bregman and the Lovász-Bregman Divergences with Applications,"Rishabh Iyer, Jeff A. Bilmes",University of Washington,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/dba1cdfcf6359389d170caadb3223ad2-Abstract.html
334,Super-Bit Locality-Sensitive Hashing,"Jianqiu Ji, Jianmin Li, Shuicheng Yan, Bo Zhang, Qi Tian",Tsinghua University; National University of Singapore; University of Texas at San Antonio,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/072b030ba126b2f4b2374f342be9ed44-Abstract.html
335,Supervised Learning with Similarity Functions,"Purushottam Kar, Prateek Jain",Indian Institute of Technology; Microsoft,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/202cb962ac59075b964b07152d234b70-Abstract.html
336,Symbolic Dynamic Programming for Continuous State and Observation POMDPs,"Zahra Zamani, Scott Sanner, Pascal Poupart, Kristian Kersting",Australian National University; National Information and Communications Technology Australia; University of Waterloo; Fraunhofer IAIS,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/2dea61eed4bceec564a00115c4d21334-Abstract.html
337,Symmetric Correspondence Topic Models for Multilingual Text Analysis,"Kosuke Fukumasu, Koji Eguchi, Eric P. Xing",Kobe University; Carnegie Mellon University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/6766aa2750c19aad2fa1b32f36ed4aee-Abstract.html
338,Synchronization can Control Regularization in Neural Systems via Correlated Noise Processes,"Jake Bouvrie, Jean-jeacques Slotine",Duke University; Massachusetts Institute of Technology,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/f8c1f23d6a8d8d7904fc0ea8e066b3bb-Abstract.html
339,Tensor Decomposition for Fast Parsing with Latent-Variable PCFGs,"Michael Collins, Shay B. Cohen",Columbia University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/a58149d355f02887dfbe55ebb2b64ba3-Abstract.html
340,The Bethe Partition Function of Log-supermodular Graphical Models,Nicholas Ruozzi,EPFL,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/03afdbd66e7929b125f8597834fa83a4-Abstract.html
341,The Coloured Noise Expansion and Parameter Estimation of Diffusion Processes,"Simon Lyons, Amos J. Storkey, Simo Särkkä",University of Edinburgh; Aalto University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/5c936263f3428a40227908d5a3847c0b-Abstract.html
342,"The Lovász ϑ function, SVMs and finding large dense subgraphs","Vinay Jethava, Anders Martinsson, Chiranjib Bhattacharyya, Devdatt Dubhashi",Chalmers University of Technology; Indian Institute of Science,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/8eefcfdf5990e441f0fb6f3fad709e21-Abstract.html
343,The Perturbed Variation,"Maayan Harel, Shie Mannor",Technion - Israel Institute of Technology,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/168908dd3227b8358eababa07fcaf091-Abstract.html
344,The representer theorem for Hilbert spaces: a necessary and sufficient condition,"Francesco Dinuzzo, Bernhard Schölkopf",,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/eb160de1de89d9058fcb0b968dbbbd68-Abstract.html
345,The Time-Marginalized Coalescent Prior for Hierarchical Clustering,"Levi Boyles, Max Welling","University of California, Irvine",Poster,https://papers.nips.cc/paper_files/paper/2012/hash/c73dfe6c630edb4c1692db67c510f65c-Abstract.html
346,The topographic unsupervised learning of natural sounds in the auditory cortex,"Hiroki Terashima, Masato Okada",University of Tokyo,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/47a658229eb2368a99f1d032c8848542-Abstract.html
347,The variational hierarchical EM algorithm for clustering hidden Markov models,"Emanuele Coviello, Gert R. Lanckriet, Antoni B. Chan","University of California, San Diego; City University of Hong Kong",Poster,https://papers.nips.cc/paper_files/paper/2012/hash/7eabe3a1649ffa2b3ff8c02ebfd5659f-Abstract.html
348,Tight Bounds on Profile Redundancy and Distinguishability,"Jayadev Acharya, Hirakendu Das, Alon Orlitsky","University of California, San Diego; Yahoo!",Poster,https://papers.nips.cc/paper_files/paper/2012/hash/7c33e57e3dbd8a52940fa1a963aa4a4a-Abstract.html
349,Timely Object Recognition,"Sergey Karayev, Tobias Baumgartner, Mario Fritz, Trevor Darrell",,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/0deb1c54814305ca9ad266f53bc82511-Abstract.html
350,Topic-Partitioned Multinetwork Embeddings,"Peter Krafft, Juston Moore, Bruce Desmarais, Hanna M. Wallach",Massachusetts Institute of Technology; University of Massachusetts Amherst,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/0e9fa1f3e9e66792401a6972d477dcc3-Abstract.html
351,Topology Constraints in Graphical Models,"Marcelo Fiori, Pablo Musé, Guillermo Sapiro",Universidad de la República; Duke University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/00411460f7c92d2124a67ea0f4cb5f85-Abstract.html
352,Towards a learning-theoretic analysis of spike-timing dependent plasticity,"David Balduzzi, Michel Besserve",Max Planck Institute for Intelligent Systems; ETH Zurich,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/f47330643ae134ca204bf6b2481fec47-Abstract.html
353,Tractable Objectives for Robust Policy Optimization,"Katherine Chen, Michael Bowling",University of Alberta,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/ce5140df15d046a66883807d18d0264b-Abstract.html
354,Training sparse natural image models with a fast Gibbs sampler of an extended state space,"Lucas Theis, Jascha Sohl-dickstein, Matthias Bethge","Werner Reichardt Centre for Integrative Neuroscience; University of California, Berkeley",Poster,https://papers.nips.cc/paper_files/paper/2012/hash/9b72e31dac81715466cd580a448cf823-Abstract.html
355,Trajectory-Based Short-Sighted Probabilistic Planning,"Felipe Trevizan, Manuela Veloso",Carnegie Mellon University; Computer Science Department,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/8a146f1a3da4700cbf03cdc55e2daae6-Abstract.html
356,Transelliptical Component Analysis,"Fang Han, Han Liu",Johns Hopkins University; Princeton University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/de3f712d1a02c5fb481a7a99b0da7fa3-Abstract.html
357,Transelliptical Graphical Models,"Han Liu, Fang Han, Cun-hui Zhang",Princeton University; Johns Hopkins University; Rutgers University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/af8d1eb220186400c494db7091e402b0-Abstract.html
358,Transferring Expectations in Model-based Reinforcement Learning,"Trung Nguyen, Tomi Silander, Tze Y. Leong",National University of Singapore,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/3f67fd97162d20e6fe27748b5b372509-Abstract.html
359,Truly Nonparametric Online Variational Inference for Hierarchical Dirichlet Processes,"Michael Bryant, Erik B. Sudderth",Brown University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/838e8afb1ca34354ac209f53d90c3a43-Abstract.html
360,Truncation-free Online Variational Inference for Bayesian Nonparametric Models,"Chong Wang, David M. Blei",Carnegie Mellon University; Princeton University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/091d584fced301b442654dd8c23b3fc9-Abstract.html
361,Unsupervised Structure Discovery for Semantic Analysis of Audio,"Sourish Chaudhuri, Bhiksha Raj",Carnegie Mellon University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/c6e19e830859f2cb9f7c8f8cacb8d2a6-Abstract.html
362,Unsupervised Template Learning for Fine-Grained Object Recognition,"Shulin Yang, Liefeng Bo, Jue Wang, Linda G. Shapiro",University of Washington; Intel; Adobe,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/a8f8f60264024dca151f164729b76c0b-Abstract.html
363,Value Pursuit Iteration,"Amir M. Farahmand, Doina Precup",McGill University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/ab233b682ec355648e7891e66c54191b-Abstract.html
364,Variational Inference for Crowdsourcing,"Qiang Liu, Jian Peng, Alex Ihler","University of California, Irvine; Massachusetts Institute of Technology",Poster,https://papers.nips.cc/paper_files/paper/2012/hash/cd00692c3bfe59267d5ecfac5310286c-Abstract.html
365,Visual Recognition using Embedded Feature Selection for Curvature Self-Similarity,"Angela Eigenstetter, Bjorn Ommer",University of Heidelberg,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/85d8ce590ad8981ca2c8286f79f59954-Abstract.html
366,Volume Regularization for Binary Classification,"Koby Crammer, Tal Wagner",Technion - Israel Institute of Technology; Weizmann Institute of Science,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/4c5bde74a8f110656874902f07378009-Abstract.html
367,Waveform Driven Plasticity in BiFeO3 Memristive Devices: Model and Implementation,"Christian Mayr, Paul Stärke, Johannes Partzsch, Love Cederstroem, Rene Schüffny, Yao Shuai, Nan Du, Heidemarie Schmidt",Technische Universität Dresden; Zentrum Mikroelektronik Dresden AG; Helmholtz-Zentrum Dresden-Rossendorf; Technische Universität Chemnitz,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/e0cf1f47118daebc5b16269099ad7347-Abstract.html
368,Wavelet based multi-scale shape features on arbitrary surfaces for cortical thickness discrimination,"Won H. Kim, Deepti Pachauri, Charles Hatt, Moo. K. Chung, Sterling Johnson, Vikas Singh",University of Wisconsin-Madison; University of Wisconsin; William S. Middleton Memorial Veterans Hospital,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/996a7fa078cc36c46d02f9af3bef918b-Abstract.html
369,Weighted Likelihood Policy Search with Model Selection,"Tsuyoshi Ueno, Kohei Hayashi, Takashi Washio, Yoshinobu Kawahara",Japan Science and Technology Agency; University of Tokyo; Osaka University,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/feab05aa91085b7a8012516bc3533958-Abstract.html
370,Why MCA? Nonlinear sparse coding with spike-and-slab prior for neurally plausible image encoding,"Philip Sterne, Joerg Bornschein, Abdul-saboor Sheikh, Jörg Lücke, Jacquelyn A. Shelton",Frankfurt Institute for Advanced Studies; Goethe University Frankfurt,Poster,https://papers.nips.cc/paper_files/paper/2012/hash/cd61a580392a70389e27b0bc2b439f49-Abstract.html
