Index,Title,Authors,Affiliation,Status,Link
759,Limitations of the empirical Fisher approximation for natural gradient descent,"Frederik Kunstner, Philipp Hennig, Lukas Balles",EPFL; University of Tübingen; Max Planck Institute for Intelligent Systems,Poster,https://nips.cc/virtual/2019/poster/13574
760,Limiting Extrapolation in Linear Approximate Value Iteration,"Andrea Zanette, Alessandro Lazaric, Mykel J Kochenderfer, Emma Brunskill",Stanford University; Meta,Poster,https://nips.cc/virtual/2019/poster/13689
761,Limits of Private Learning with Access to Public Data,"Noga Alon, Raef Bassily, Shay Moran",Princeton University; Ohio State University; Google,Poster,https://nips.cc/virtual/2019/poster/14048
762,Linear Stochastic Bandits Under Safety Constraints,"Sanae Amani, Mahnoosh Alizadeh, Christos Thrampoulidis","University of California, Santa Barbara",Poster,https://nips.cc/virtual/2019/poster/13965
763,List-decodable Linear Regression,"Sushrut Karmalkar, Adam Klivans, Pravesh Kothari",University of Texas at Austin; Princeton University,Spotlight,https://nips.cc/virtual/2019/poster/14554
764,LiteEval: A Coarse-to-Fine Framework for Resource Efficient Video Recognition,"Zuxuan Wu, Caiming Xiong, Yu-Gang Jiang, Larry S. Davis",,Poster,https://nips.cc/virtual/2019/poster/13856
765,Loaded DiCE: Trading off Bias and Variance in Any-Order Score Function Gradient Estimators for Reinforcement Learning,"Gregory Farquhar, Shimon Whiteson, Jakob Foerster",University of Oxford; Meta,Poster,https://nips.cc/virtual/2019/poster/13885
766,Local SGD with  Periodic Averaging: Tighter Analysis  and Adaptive Synchronization,"Farzin Haddadpour, Mohammad Mahdi Kamani, Mehrdad Mahdavi, Viveck Cadambe",Pennsylvania State University,Poster,https://nips.cc/virtual/2019/poster/14104
767,Locality-Sensitive Hashing for f-Divergences: Mutual Information Loss and Beyond,"Lin Chen, Hossein Esfandiari, Gang Fu, Vahab Mirrokni",Yale University; Google,Poster,https://nips.cc/virtual/2019/poster/14026
768,Localized Structured Prediction,"Carlo Ciliberto, Francis Bach, Alessandro Rudi",Imperial College London; INRIA,Poster,https://nips.cc/virtual/2019/poster/13819
769,Locally Private Gaussian Estimation,"Matthew Joseph, Janardhan Kulkarni, Jieming Mao, Steven Z. Wu",University of Pennsylvania; Microsoft; Google; University of Minnesota,Poster,https://nips.cc/virtual/2019/poster/13481
770,Locally Private Learning without Interaction Requires Separation,"Amit Daniely, Vitaly Feldman",Hebrew University; Google,Poster,https://nips.cc/virtual/2019/poster/14407
771,Logarithmic Regret for Online Control,"Naman Agarwal, Elad Hazan, Karan Singh",Google; Princeton University,Oral,https://nips.cc/virtual/2019/poster/13234
772,"Lookahead Optimizer: k steps forward, 1 step back","Michael Zhang, James Lucas, Jimmy Ba, Geoffrey E. Hinton",University of Toronto,Poster,https://nips.cc/virtual/2019/poster/13994
773,Low-Complexity Nonparametric Bayesian Online Prediction with Universal Guarantees,"Alix LHERITIER, Frederic Cazals",Amadeus; Université Côte d’Azur; INRIA,Poster,https://nips.cc/virtual/2019/poster/14372
774,Low-Rank Bandit Methods for High-Dimensional Dynamic Pricing,"Jonas W Mueller, Vasilis Syrgkanis, Matt Taddy",Massachusetts Institute of Technology; Microsoft; University of Chicago Booth School of Business,Poster,https://nips.cc/virtual/2019/poster/14442
775,Lower Bounds on Adversarial Robustness from Optimal Transport,"Arjun Nitin Bhagoji, Daniel Cullina, Prateek Mittal",Princeton University; Pennsylvania State University,Poster,https://nips.cc/virtual/2019/poster/13833
776,Machine Learning Estimation of Heterogeneous Treatment Effects with Instruments,"Vasilis Syrgkanis, Victor Lei, Miruna Oprescu, Maggie Hei, Keith Battocchi, Greg Lewis",Microsoft; Tripadvisor,Spotlight,https://nips.cc/virtual/2019/poster/14635
777,Machine Teaching of Active Sequential Learners,"Tomi Peltola, Mustafa Mert Çelikok, Pedram Daee, Samuel Kaski",Helsinki Institute for Information Technology; Aalto University,Poster,https://nips.cc/virtual/2019/poster/14114
778,MaCow: Masked Convolutional Generative Flow,"Xuezhe Ma, Xiang Kong, Shanghang Zhang, Eduard Hovy",,Poster,https://nips.cc/virtual/2019/poster/13711
779,Making AI Forget You: Data Deletion in Machine Learning,"Antonio Ginart, Melody Guan, Gregory Valiant, James Y Zou","University Affiliation Not Specified; University of California, San Francisco",Spotlight,https://nips.cc/virtual/2019/poster/14514
780,Making the Cut: A Bandit-based Approach to Tiered Interviewing,"Candice Schumann, Zhi Lang, Jeffrey Foster, John Dickerson",University of Maryland; Tufts University,Poster,https://nips.cc/virtual/2019/poster/13614
781,Manifold denoising by Nonlinear Robust Principal Component Analysis,"He Lyu, Ningyu Sha, Shuyang Qin, Ming Yan, Yuying Xie, Rongrong Wang",Michigan State University,Poster,https://nips.cc/virtual/2019/poster/14278
782,Manifold-regression to predict from MEG/EEG brain signals without source modeling,"David Sabbagh, Pierre Ablin, Gael Varoquaux, Alexandre Gramfort, Denis A. Engemann",,Poster,https://nips.cc/virtual/2019/poster/13821
783,Manipulating a Learning Defender and Ways to Counteract,"Jiarui Gan, Qingyu Guo, Long Tran-Thanh, Bo An, Michael Wooldridge",University of Oxford; Nanyang Technological University; University of Southampton,Poster,https://nips.cc/virtual/2019/poster/13895
784,Mapping State Space using Landmarks for Universal Goal Reaching,"Zhiao Huang, Fangchen Liu, Hao Su","University of California, San Diego",Poster,https://nips.cc/virtual/2019/poster/13399
785,Margin-Based Generalization Lower Bounds for Boosted Classifiers,"Allan Grønlund, Lior Kamma, Kasper Green Larsen, Alexander Mathiasen, Jelani Nelson","Aarhus University; University of California, Berkeley",Poster,https://nips.cc/virtual/2019/poster/14166
786,MarginGAN: Adversarial Training in Semi-Supervised Learning,"Jinhao Dong, Tong Lin",Xidian University; Peking University; Pengcheng Laboratory,Poster,https://nips.cc/virtual/2019/poster/14057
787,Markov Random Fields for Collaborative Filtering,Harald Steck,Netflix,Poster,https://nips.cc/virtual/2019/poster/13678
788,Massively scalable Sinkhorn distances via the Nyström method,"Jason Altschuler, Francis Bach, Alessandro Rudi, Jonathan Niles-Weed",Massachusetts Institute of Technology; INRIA; New York University,Poster,https://nips.cc/virtual/2019/poster/13597
789,MAVEN: Multi-Agent Variational Exploration,"Anuj Mahajan, Tabish Rashid, Mikayel Samvelyan, Shimon Whiteson",University of Oxford; Russian-Armenian University,Poster,https://nips.cc/virtual/2019/poster/13842
790,Max-value Entropy Search for Multi-Objective Bayesian Optimization,"Syrine Belakaria, Aryan Deshwal, Janardhan Rao Doppa",Washington State University,Poster,https://nips.cc/virtual/2019/poster/13860
791,MaxGap Bandit: Adaptive Algorithms for Approximate Ranking,"Sumeet Katariya, Ardhendu Tripathy, Robert Nowak",University of Wisconsin-Madison,Poster,https://nips.cc/virtual/2019/poster/14101
792,Maximum Entropy Monte-Carlo Planning,"Chenjun Xiao, Ruitong Huang, Jincheng Mei, Dale Schuurmans, Martin Müller",University of Alberta; Borealis AI,Poster,https://nips.cc/virtual/2019/poster/13988
793,Maximum Expected Hitting Cost of a Markov Decision Process and Informativeness of Rewards,"Falcon Dai, Matthew Walter",Toyota Technological Institute at Chicago,Poster,https://nips.cc/virtual/2019/poster/13848
794,Maximum Mean Discrepancy Gradient Flow,"Michael Arbel, Anna Korba, Adil SALIM, Arthur Gretton",University College London; King Abdullah University of Science and Technology,Poster,https://nips.cc/virtual/2019/poster/13759
795,McDiarmid-Type Inequalities for Graph-Dependent Variables and Stability Bounds,"Rui (Ray) Zhang, Xingwu Liu, Yuyi Wang, Liwei Wang",Monash University; Chinese Academy of Sciences; University of Chinese Academy of Sciences; ETH Zurich; X-Order Lab; Peking University,Spotlight,https://nips.cc/virtual/2019/poster/14593
796,MCP: Learning Composable Hierarchical Control with Multiplicative Compositional Policies,"Xue Bin Peng, Michael Chang, Grace Zhang, Pieter Abbeel, Sergey Levine","University of California, Berkeley",Poster,https://nips.cc/virtual/2019/poster/13536
797,MelGAN: Generative Adversarial Networks for Conditional Waveform Synthesis,"Kundan Kumar, Rithesh Kumar, Thibault de Boissiere, Lucas Gestin, Wei Zhen Teoh, Jose Sotelo, Alexandre de Brébisson, Yoshua Bengio, Aaron C. Courville",Lyrebird AI; Mila; University of Montreal; CIFAR,Poster,https://nips.cc/virtual/2019/poster/14399
798,Memory Efficient Adaptive Optimization,"Rohan Anil, Vineet Gupta, Tomer Koren, Yoram Singer",Google; Tel Aviv University; Princeton University,Poster,https://nips.cc/virtual/2019/poster/14003
799,Memory-oriented Decoder for Light Field Salient Object Detection,"Miao Zhang, Jingjing Li, JI WEI, Yongri Piao, Huchuan Lu",Dalian University of Technology,Poster,https://nips.cc/virtual/2019/poster/13319
800,Meta Architecture Search,"Albert Shaw, Wei Wei, Weiyang Liu, Le Song, Bo Dai",Georgia Institute of Technology; Google; Ant Financial,Poster,https://nips.cc/virtual/2019/poster/14116
801,Meta Learning with Relational Information for Short Sequences,"Yujia Xie, Haoming Jiang, Feng Liu, Tuo Zhao, Hongyuan Zha",Georgia Institute of Technology; Florida Atlantic University; Chinese University of Hong Kong; Shenzhen Institute of Artificial Intelligence and Robotics for Society,Poster,https://nips.cc/virtual/2019/poster/14016
802,Meta-Curvature,"Eunbyung Park, Junier B Oliva",University of North Carolina at Chapel Hill,Poster,https://nips.cc/virtual/2019/poster/13509
803,Meta-Inverse Reinforcement Learning with Probabilistic Context Variables,"Lantao Yu, Tianhe Yu, Chelsea Finn, Stefano Ermon",Stanford University,Poster,https://nips.cc/virtual/2019/poster/14152
804,Meta-Learning Representations for Continual Learning,"Khurram Javed, Martha White",University of Alberta,Poster,https://nips.cc/virtual/2019/poster/13389
805,Meta-Learning with Implicit Gradients,"Aravind Rajeswaran, Chelsea Finn, Sham M. Kakade, Sergey Levine","University of Washington; University of California, Berkeley; Stanford University",Poster,https://nips.cc/virtual/2019/poster/13258
806,Meta-Reinforced Synthetic Data for One-Shot Fine-Grained Visual Recognition,"Satoshi Tsutsui, Yanwei Fu, David Crandall",Indiana University; Fudan University,Poster,https://nips.cc/virtual/2019/poster/13487
807,Meta-Surrogate Benchmarking for Hyperparameter Optimization,"Aaron Klein, Zhenwen Dai, Frank Hutter, Neil Lawrence, Javier Gonzalez",University of Freiburg; Amazon; University of Cambridge,Poster,https://nips.cc/virtual/2019/poster/13741
808,Meta-Weight-Net: Learning an Explicit Mapping For Sample Weighting,"Jun Shu, Qi Xie, Lixuan Yi, Qian Zhao, Sanping Zhou, Zongben Xu, Deyu Meng",Xi'an Jiao Tong University; Macau University of Science and Technology,Poster,https://nips.cc/virtual/2019/poster/13397
809,MetaInit: Initializing learning by learning to initialize,"Yann N. Dauphin, Samuel Schoenholz",Google,Poster,https://nips.cc/virtual/2019/poster/14216
810,Metalearned Neural Memory,"Tsendsuren Munkhdalai, Alessandro Sordoni, TONG WANG, Adam Trischler",Microsoft,Poster,https://nips.cc/virtual/2019/poster/14271
811,Metamers of neural networks reveal divergence from human perceptual systems,"Jenelle Feather, Alex Durango, Ray Gonzalez, Josh McDermott",Massachusetts Institute of Technology; Harvard University,Poster,https://nips.cc/virtual/2019/poster/14029
812,MetaQuant: Learning to Quantize by Learning to Penetrate Non-differentiable Quantization,"Shangyu Chen, Wenya Wang, Sinno Jialin Pan",Nanyang Technological University,Poster,https://nips.cc/virtual/2019/poster/13554
813,Metric Learning for Adversarial Robustness,"Chengzhi Mao, Ziyuan Zhong, Junfeng Yang, Carl Vondrick, Baishakhi Ray",Columbia University,Poster,https://nips.cc/virtual/2019/poster/13286
814,Minimal Variance Sampling in Stochastic Gradient Boosting,"Bulat Ibragimov, Gleb Gusev",Yandex; Moscow Institute of Physics and Technology; Sberbank,Poster,https://nips.cc/virtual/2019/poster/14414
815,Minimax Optimal Estimation of Approximate Differential Privacy on Neighboring Databases,"Xiyang Liu, Sewoong Oh",University of Washington,Poster,https://nips.cc/virtual/2019/poster/13436
816,Minimizers of the Empirical Risk and Risk Monotonicity,"Marco Loog, Tom Viering, Alexander Mey",,Poster,https://nips.cc/virtual/2019/poster/13831
817,Minimum Stein Discrepancy Estimators,"Alessandro Barp, Francois-Xavier Briol, Andrew Duncan, Mark Girolami, Lester Mackey",Imperial College London; University College London; University of Cambridge; Microsoft,Poster,https://nips.cc/virtual/2019/poster/14244
818,Mining GOLD Samples for Conditional GANs,"Sangwoo Mo, Chiheon Kim, Sungwoong Kim, Minsu Cho, Jinwoo Shin",Korea Advanced Institute of Science and Technology; Kakao Brain; Pohang University of Science and Technology; KAIST,Poster,https://nips.cc/virtual/2019/poster/13733
819,MintNet: Building Invertible Neural Networks with Masked Convolutions,"Yang Song, Chenlin Meng, Stefano Ermon",Stanford University,Poster,https://nips.cc/virtual/2019/poster/14097
820,Missing Not at Random in Matrix Completion: The Effectiveness of Estimating Missingness Probabilities Under a Low Nuclear Norm Assumption,"Wei Ma, George H Chen",Carnegie Mellon University,Poster,https://nips.cc/virtual/2019/poster/14398
821,MixMatch: A Holistic Approach to Semi-Supervised Learning,"David Berthelot, Nicholas Carlini, Ian Goodfellow, Nicolas Papernot, Avital Oliver, Colin A Raffel",Google,Poster,https://nips.cc/virtual/2019/poster/13648
822,Mixtape: Breaking the Softmax Bottleneck Efficiently,"Zhilin Yang, Thang Luong, Ruslan Salakhutdinov, Quoc V Le",Carnegie Mellon University; Google,Poster,https://nips.cc/virtual/2019/poster/13702
823,Mo' States Mo' Problems: Emergency Stop Mechanisms from Observation,"Samuel Ainsworth, Matt Barnes, Siddhartha Srinivasa",University Affiliation Not Specified,Poster,https://nips.cc/virtual/2019/poster/14420
824,Möbius Transformation for Fast Inner Product Search on Graph,"Zhixin Zhou, Shulong Tan, Zhaozhuo Xu, Ping Li",Baidu; Unknown Institution,Poster,https://nips.cc/virtual/2019/poster/13891
825,Model Compression with Adversarial Robustness: A Unified Optimization Framework,"Shupeng Gui, Haotao Wang, Haichuan Yang, Chen Yu, Zhangyang Wang, Ji Liu",,Poster,https://nips.cc/virtual/2019/poster/13349
826,Model Selection for Contextual Bandits,"Dylan J Foster, Akshay Krishnamurthy, Haipeng Luo",Massachusetts Institute of Technology; Microsoft; University of Southern California,Spotlight,https://nips.cc/virtual/2019/poster/14630
827,Model Similarity Mitigates Test Set Overuse,"Horia Mania, John Miller, Ludwig Schmidt, Moritz Hardt, Benjamin Recht","University of California, Berkeley",Poster,https://nips.cc/virtual/2019/poster/14022
828,Modeling Conceptual Understanding in Image Reference Games,"Rodolfo Corona Rodriguez, Stephan Alaniz, Zeynep Akata","University of California, Berkeley; University of Amsterdam; Max Planck Institute for Informatics; University of Tübingen",Spotlight,https://nips.cc/virtual/2019/poster/14617
829,Modeling Dynamic Functional Connectivity with Latent Factor Gaussian Processes,"Lingge Li, Dustin Pluta, Babak Shahbaba, Norbert Fortin, Hernando Ombao, Pierre Baldi","University of California, Irvine; King Abdullah University of Science and Technology",Poster,https://nips.cc/virtual/2019/poster/13894
830,Modeling Expectation Violation in Intuitive Physics with Coarse Probabilistic Object Representations,"Kevin Smith, Lingjie Mei, Shunyu Yao, Jiajun Wu, Elizabeth Spelke, Josh Tenenbaum, Tomer Ullman","Massachusetts Institute of Technology; Center for Brains, Minds, & Machines; Princeton University; Harvard University",Poster,https://nips.cc/virtual/2019/poster/13946
831,Modeling Tabular data using Conditional GAN,"Lei Xu, Maria Skoularidou, Alfredo Cuesta-Infante, Kalyan Veeramachaneni",Massachusetts Institute of Technology; University of Cambridge; Universidad Rey Juan Carlos,Poster,https://nips.cc/virtual/2019/poster/13822
832,Modeling Uncertainty by Learning a Hierarchy of Deep Neural Connections,"Raanan Yehezkel Rohekar, Yaniv Gurwicz, Shami Nisimov, Gal Novik",Intel,Poster,https://nips.cc/virtual/2019/poster/13581
833,Modelling heterogeneous distributions with an Uncountable Mixture of Asymmetric Laplacians,"Axel Brando, Jose A Rodriguez, Jordi Vitria, Alberto Rubio Muñoz",BBVA; University of Barcelona,Poster,https://nips.cc/virtual/2019/poster/13936
834,Modelling the Dynamics of Multiagent Q-Learning in Repeated Symmetric Games: a Mean Field Theoretic Approach,"Shuyue Hu, Chin-wing Leung, Ho-fung Leung",Chinese University of Hong Kong,Poster,https://nips.cc/virtual/2019/poster/14177
835,Modular Universal Reparameterization: Deep Multi-task Learning Across Diverse Domains,"Elliot Meyerson, Risto Miikkulainen",Cognizant; University of Texas at Austin,Poster,https://nips.cc/virtual/2019/poster/13867
836,Momentum-Based Variance Reduction in Non-Convex SGD,"Ashok Cutkosky, Francesco Orabona",Google; Boston University,Poster,https://nips.cc/virtual/2019/poster/14423
837,MonoForest framework for tree ensemble analysis,"Igor Kuralenok, Vasilii Ershov, Igor Labutin",Yandex,Poster,https://nips.cc/virtual/2019/poster/14311
838,More Is Less: Learning Efficient Video Representations by Big-Little Network and Depthwise Temporal Aggregation,"Quanfu Fan, Chun-Fu (Richard) Chen, Hilde Kuehne, Marco Pistoia, David Cox",IBM,Poster,https://nips.cc/virtual/2019/poster/13425
839,Multi-Agent Common Knowledge Reinforcement Learning,"Christian Schroeder de Witt, Jakob Foerster, Gregory Farquhar, Philip Torr, Wendelin Boehmer, Shimon Whiteson",University of Oxford,Poster,https://nips.cc/virtual/2019/poster/14017
840,Multi-Criteria Dimensionality Reduction with Applications to Fairness,"Uthaipon Tantipongpipat, Samira Samadi, Mohit Singh, Jamie H Morgenstern, Santosh Vempala",Georgia Institute of Technology,Spotlight,https://nips.cc/virtual/2019/poster/14634
841,Multi-label Co-regularization for Semi-supervised Facial Action Unit Recognition,"Xuesong Niu, Hu Han, Shiguang Shan, Xilin Chen",Chinese Academy of Sciences; Pengcheng Laboratory; University of Chinese Academy of Sciences,Poster,https://nips.cc/virtual/2019/poster/13320
842,Multi-mapping Image-to-Image Translation via Learning Disentanglement,"Xiaoming Yu, Yuanqi Chen, Shan Liu, Thomas Li, Ge Li",Peking University; Pengcheng Laboratory; Tencent,Poster,https://nips.cc/virtual/2019/poster/13482
843,Multi-marginal Wasserstein GAN,"Jiezhang Cao, Langyuan Mo, Yifan Zhang, Kui Jia, Chunhua Shen, Mingkui Tan",South China University of Technology; Pengcheng Laboratory; University of Adelaide,Poster,https://nips.cc/virtual/2019/poster/13386
844,Multi-objective Bayesian optimisation with preferences over objectives,"Majid Abdolshah, Alistair Shilton, Santu Rana, Sunil Gupta, Svetha Venkatesh",Deakin University,Poster,https://nips.cc/virtual/2019/poster/14186
845,Multi-objects Generation with Amortized Structural Regularization,"Taufik Xu, Chongxuan LI, Jun Zhu, Bo Zhang",Tsinghua University,Poster,https://nips.cc/virtual/2019/poster/13771
846,Multi-relational Poincaré Graph Embeddings,"Ivana Balazevic, Carl Allen, Timothy Hospedales",University of Edinburgh; Samsung,Poster,https://nips.cc/virtual/2019/poster/13600
847,Multi-resolution Multi-task Gaussian Processes,"Oliver Hamelijnck, Theodoros Damoulas, Kangrui Wang, Mark Girolami",University of Warwick; University of Cambridge,Poster,https://nips.cc/virtual/2019/poster/14331
848,Multi-Resolution Weak Supervision for Sequential Data,"Paroma Varma, Frederic Sala, Shiori Sagawa, Jason Fries, Daniel Fu, Saelig Khattar, Ashwini Ramamoorthy, Ke Xiao, Kayvon Fatahalian, James Priest, Christopher Ré",Stanford University; University of Massachusetts,Poster,https://nips.cc/virtual/2019/poster/13264
849,Multi-source Domain Adaptation for Semantic Segmentation,"Sicheng Zhao, Bo Li, Xiangyu Yue, Yang Gu, Pengfei Xu, Runbo Hu, Hua Chai, Kurt Keutzer","University of California, Berkeley; Didi Chuxing; Harbin Institute of Technology",Poster,https://nips.cc/virtual/2019/poster/13818
850,Multi-task Learning for Aggregated Data using Gaussian Processes,"Fariba Yousefi, Michael T Smith, Mauricio Álvarez",University of Sheffield,Poster,https://nips.cc/virtual/2019/poster/14413
851,Multi-View Reinforcement Learning,"Minne Li, Lisheng Wu, Jun WANG, Haitham Bou Ammar",University College London,Poster,https://nips.cc/virtual/2019/poster/13360
852,Multiagent Evaluation under Incomplete Information,"Mark Rowland, Shayegan Omidshafiei, Karl Tuyls, Julien Perolat, Michal Valko, Georgios Piliouras, Remi Munos",DeepMind; Singapore University of Technology and Design,Spotlight,https://nips.cc/virtual/2019/poster/14611
853,Multiclass Learning from Contradictions,"Sauptik Dhar, Vladimir Cherkassky, Mohak Shah",LG; University of Minnesota,Poster,https://nips.cc/virtual/2019/poster/13903
854,Multiclass Performance Metric Elicitation,"Gaurush Hiranandani, Shant Boodaghians, Ruta Mehta, Oluwasanmi O Koyejo",University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2019/poster/13973
855,Multilabel reductions: what is my loss optimising?,"Aditya K Menon, Ankit Singh Rawat, Sashank Reddi, Sanjiv Kumar",,Spotlight,https://nips.cc/virtual/2019/poster/14590
856,Multimodal Model-Agnostic Meta-Learning via Task-Aware Modulation,"Risto Vuorio, Shao-Hua Sun, Hexiang Hu, Joseph J. Lim",University of Michigan; University of Southern California,Spotlight,https://nips.cc/virtual/2019/poster/14479
857,Multiple Futures Prediction,"Charlie Tang, Ruslan Salakhutdinov",Apple,Poster,https://nips.cc/virtual/2019/poster/14438
858,Multivariate Distributionally Robust Convex Regression under Absolute Error Loss,"Jose Blanchet, Peter W. Glynn, Jun Yan, Zhengqing Zhou",Stanford University,Poster,https://nips.cc/virtual/2019/poster/14155
859,Multivariate Sparse Coding of Nonstationary Covariances with Gaussian Processes,Rui Li,Rochester Institute of Technology,Poster,https://nips.cc/virtual/2019/poster/13373
860,Multivariate Triangular Quantile Maps for Novelty Detection,"Jingjing Wang, Sun Sun, Yaoliang Yu",University of Waterloo; National Research Council Canada,Poster,https://nips.cc/virtual/2019/poster/13649
861,Multiview Aggregation for Learning Category-Specific Shape Reconstruction,"Srinath Sridhar, Davis Rempe, Julien Valentin, Bouaziz Sofien, Leonidas Guibas",Stanford University; Google; Meta,Poster,https://nips.cc/virtual/2019/poster/13430
862,Multiway clustering via tensor block models,"Miaoyan Wang, Yuchen Zeng",University of Wisconsin-Madison,Poster,https://nips.cc/virtual/2019/poster/13303
863,muSSP: Efficient Min-cost Flow Algorithm for Multi-object Tracking,"Congchao Wang, Yizhi Wang, Yinxue Wang, Chiung-Ting Wu, Guoqiang Yu",Virginia Tech,Poster,https://nips.cc/virtual/2019/poster/13281
864,Mutually Regressive Point Processes,"Ifigeneia Apostolopoulou, Scott Linderman, Kyle Miller, Artur Dubrawski",Carnegie Mellon University; Stanford University,Poster,https://nips.cc/virtual/2019/poster/13654
865,"N-Gram Graph: Simple Unsupervised Representation for Graphs, with Applications to Molecules","Shengchao Liu, Mehmet F Demirel, Yingyu Liang",,Spotlight,https://nips.cc/virtual/2019/poster/14564
866,NAOMI: Non-Autoregressive Multiresolution Sequence Imputation,"Yukai Liu, Rose Yu, Stephan Zheng, Eric Zhan, Yisong Yue",California Institute of Technology; Northeastern University; Salesforce,Poster,https://nips.cc/virtual/2019/poster/14117
867,NAT: Neural Architecture Transformer for Accurate and Compact Architectures,"Yong Guo, Yin Zheng, Mingkui Tan, Qi Chen, Jian Chen, Peilin Zhao, Junzhou Huang",South China University of Technology; Tencent; University of Texas at Arlington,Poster,https://nips.cc/virtual/2019/poster/13305
868,Near Neighbor: Who is the Fairest of Them All?,"Sariel Har-Peled, Sepideh Mahabadi",University of Illinois Urbana-Champaign; Toyota Technological Institute at Chicago,Poster,https://nips.cc/virtual/2019/poster/14260
869,Near-Optimal Reinforcement Learning in Dynamic Treatment Regimes,"Junzhe Zhang, Elias Bareinboim",Columbia University,Poster,https://nips.cc/virtual/2019/poster/14279
870,Nearly Tight Bounds for Robust Proper Learning of Halfspaces with a Margin,"Ilias Diakonikolas, Daniel Kane, Pasin Manurangsi","University of Wisconsin-Madison; University of California, San Diego; University of California, Berkeley; Google",Spotlight,https://nips.cc/virtual/2019/poster/14588
871,Necessary and Sufficient Geometries for Gradient Methods,"Daniel Levy, John C. Duchi",Stanford University,Oral,https://nips.cc/virtual/2019/poster/13238
872,Network Pruning via Transformable Architecture Search,"Xuanyi Dong, Yi Yang",University of Technology Sydney; Baidu,Poster,https://nips.cc/virtual/2019/poster/13307
873,Neural Attribution for Semantic Bug-Localization in Student Programs,"Rahul Gupta, Aditya Kanade, Shirish Shevade",Indian Institute of Science; Google,Poster,https://nips.cc/virtual/2019/poster/14161
874,Neural Diffusion Distance for Image Segmentation,"Jian Sun, Zongben Xu",Xi'an Jiao Tong University,Poster,https://nips.cc/virtual/2019/poster/13361
875,Neural Jump Stochastic Differential Equations,"Junteng Jia, Austin R Benson",Cornell University,Poster,https://nips.cc/virtual/2019/poster/14012
876,Neural Lyapunov Control,"Ya-Chien Chang, Nima Roohi, Sicun Gao","University of California, San Diego",Poster,https://nips.cc/virtual/2019/poster/13504
877,Neural Machine Translation with Soft Prototype,"Yiren Wang, Yingce Xia, Fei Tian, Fei Gao, Tao Qin, Cheng Xiang Zhai, Tie-Yan Liu",University of Illinois Urbana-Champaign; Microsoft; Meta; Chinese Academy of Sciences,Poster,https://nips.cc/virtual/2019/poster/13745
878,Neural Multisensory Scene Inference,"Jae Hyun Lim, Pedro O O. Pinheiro, Negar Rostamzadeh, Chris Pal, Sungjin Ahn",Element AI; Mila; Université de Montréal; Polytechnique Montréal; Rutgers University,Poster,https://nips.cc/virtual/2019/poster/13947
879,Neural networks grown and self-organized by noise,"Guruprasad Raghavan, Matt Thomson",California Institute of Technology,Poster,https://nips.cc/virtual/2019/poster/13395
880,Neural Networks with Cheap Differential Operators,"Ricky T. Q. Chen, David K. Duvenaud",University of Toronto,Spotlight,https://nips.cc/virtual/2019/poster/14582
881,Neural Relational Inference with Fast Modular Meta-learning,"Ferran Alet, Erica Weng, Tomás Lozano-Pérez, Leslie Pack Kaelbling",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2019/poster/14156
882,Neural Shuffle-Exchange Networks - Sequence Processing in O(n log n) Time,"Karlis Freivalds, Emīls Ozoliņš, Agris Šostaks",,Poster,https://nips.cc/virtual/2019/poster/13772
883,Neural Similarity Learning,"Weiyang Liu, Zhen Liu, James M. Rehg, Le Song",,Poster,https://nips.cc/virtual/2019/poster/13646
884,Neural Spline Flows,"Conor Durkan, Artur Bekasov, Iain Murray, George Papamakarios",University of Edinburgh,Poster,https://nips.cc/virtual/2019/poster/13834
885,Neural Taskonomy: Inferring the Similarity of Task-Derived Representations from Brain Activity,"Aria Wang, Michael Tarr, Leila Wehbe",Carnegie Mellon University,Poster,https://nips.cc/virtual/2019/poster/14445
886,Neural Temporal-Difference Learning Converges to Global Optima,"Qi Cai, Zhuoran Yang, Jason Lee, Zhaoran Wang",,Poster,https://nips.cc/virtual/2019/poster/14122
887,Neural Trust Region/Proximal Policy Optimization Attains Globally Optimal Policy,"Boyi Liu, Qi Cai, Zhuoran Yang, Zhaoran Wang",,Poster,https://nips.cc/virtual/2019/poster/14065
888,Neuropathic Pain Diagnosis Simulator for Causal Discovery Algorithm Evaluation,"Ruibo Tu, Kun Zhang, Bo Bertilson, Hedvig Kjellstrom, Cheng Zhang",KTH Royal Institute of Technology; Carnegie Mellon University; Karolinska Institute; Microsoft,Poster,https://nips.cc/virtual/2019/poster/14229
889,NeurVPS: Neural Vanishing Point Scanning via Conic Convolution,"Yichao Zhou, Haozhi Qi, Jingwei Huang, Yi Ma","University of California, Berkeley; Stanford University",Poster,https://nips.cc/virtual/2019/poster/13316
890,No Pressure! Addressing the Problem of Local Minima in Manifold Learning Algorithms,Max Vladymyrov,Google,Poster,https://nips.cc/virtual/2019/poster/13301
891,No-Press Diplomacy: Modeling Multi-Agent Gameplay,"Philip Paquette, Yuchen Lu, SETON STEVEN BOCCO, Max Smith, Satya O.-G., Jonathan K. Kummerfeld, Joelle Pineau, Satinder Singh, Aaron C. Courville",University of Montreal; University of Michigan; McGill University,Poster,https://nips.cc/virtual/2019/poster/13601
