Index,Title,Authors,Affiliation,Status,Link
1469,Reinforcement Learning with Combinatorial Actions: An Application to Vehicle Routing,"Arthur Delarue, Ross Anderson, Christian Tjandraatmadja",Massachusetts Institute of Technology; Google,Poster,https://nips.cc/virtual/2020/poster/18073
1470,Reinforcement Learning with Feedback Graphs,"Christoph Dann, Yishay Mansour, Mehryar Mohri, Ayush Sekhari, Karthik Sridharan",Google; Tel Aviv University; Courant Institute of Mathematical Sciences; Cornell University,Poster,https://nips.cc/virtual/2020/poster/17844
1471,Reinforcement Learning with General Value Function Approximation: Provably Efficient Approach via Bounded Eluder Dimension,"Ruosong Wang, Ruslan Salakhutdinov, Lin Yang","Carnegie Mellon University; University of California, Los Angeles",Poster,https://nips.cc/virtual/2020/poster/17506
1472,Rel3D: A Minimally Contrastive Benchmark for Grounding Spatial Relations in 3D,"Ankit Goyal, Kaiyu Yang, Dawei Yang, Jia Deng",Princeton University; University of Michigan,Spotlight,https://nips.cc/virtual/2020/poster/16826
1473,RELATE: Physically Plausible Multi-Object Scene Synthesis Using Structured Latent Spaces,"Sebastien Ehrhardt, Oliver Groth, Aron Monszpart, Martin Engelcke, Ingmar Posner, Niloy Mitra, Andrea Vedaldi",University of Oxford; University College London; Niantic; Adobe,Poster,https://nips.cc/virtual/2020/poster/17051
1474,RelationNet++: Bridging Visual Representations for Object Detection via Transformer Decoder,"Cheng Chi, Fangyun Wei, Han Hu",Chinese Academy of Sciences; Microsoft,Spotlight,https://nips.cc/virtual/2020/poster/17403
1475,Relative gradient optimization of the Jacobian term in unsupervised deep learning,"Luigi Gresele, Giancarlo Fissore, Adrián Javaloy, Bernhard Schölkopf, Aapo Hyvarinen",Max Planck Institute for Intelligent Systems; Max Planck Institute for Biological Cybernetics; Université Paris-Saclay; University of Helsinki,Poster,https://nips.cc/virtual/2020/poster/17805
1476,Reliable Graph Neural Networks via Robust Aggregation,"Simon Geisler, Daniel Zügner, Stephan Günnemann",Technical University of Munich,Poster,https://nips.cc/virtual/2020/poster/18740
1477,Removing Bias in Multi-modal Classifiers: Regularization by Maximizing Functional Entropies,"Itai Gat, Idan Schwartz, Alexander Schwing, Tamir Hazan",,Poster,https://nips.cc/virtual/2020/poster/18723
1478,Reparameterizing Mirror Descent as Gradient Descent,"Ehsan Amid, Manfred K. Warmuth",Google,Poster,https://nips.cc/virtual/2020/poster/18964
1479,Replica-Exchange Nos\'e-Hoover Dynamics for Bayesian Learning on Large Datasets,"Rui Luo, Qiang Zhang, Yaodong Yang, Jun Wang",University College London; Huawei,Poster,https://nips.cc/virtual/2020/poster/18949
1480,RepPoints v2: Verification Meets Regression for Object Detection,"Yihong Chen, Zheng Zhang, Yue Cao, Liwei Wang, Stephen Lin, Han Hu",Peking University; Zhejiang Lab; Microsoft,Poster,https://nips.cc/virtual/2020/poster/17552
1481,Representation Learning for Integrating Multi-domain Outcomes to Optimize Individualized Treatment,"Yuan Chen, Donglin Zeng, Tianchen Xu, Yuanjia Wang",Columbia University; University of North Carolina at Chapel Hill,Poster,https://nips.cc/virtual/2020/poster/17268
1482,Rescuing neural spike train models from bad MLE,"Diego Arribas, Yuan Zhao, Ill Memming Park",Stony Brook University; Biomedicine Research Institute of Buenos Aires,Poster,https://nips.cc/virtual/2020/poster/18761
1483,Reservoir Computing meets Recurrent Kernels and Structured Transforms,"Jonathan Dong, Ruben Ohana, Mushegh Rafayelyan, Florent Krzakala",,Oral,https://nips.cc/virtual/2020/poster/17640
1484,Residual Distillation: Towards Portable Deep Neural Networks without Shortcuts,"Guilin Li, Junlei Zhang, Yunhe Wang, Chuanjian Liu, Matthias Tan, Yunfeng Lin, Wei Zhang, Jiashi Feng, Tong Zhang",Huawei; Intact Financial Limited; City University of Hong Kong; National University of Singapore; Hong Kong University of Science and Technology,Poster,https://nips.cc/virtual/2020/poster/18516
1485,Residual Force Control for Agile Human Behavior Imitation and Extended Motion Synthesis,"Ye Yuan, Kris Kitani",Carnegie Mellon University,Poster,https://nips.cc/virtual/2020/poster/16894
1486,"Restless-UCB, an Efficient and Low-complexity Algorithm for Online Restless Bandits","Siwei Wang, Longbo Huang, John C. S. Lui",Tsinghua University; Chinese University of Hong Kong,Poster,https://nips.cc/virtual/2020/poster/17038
1487,Restoring Negative Information in Few-Shot Object Detection,"Yukuan Yang, Fangyun Wei, Miaojing Shi, Guoqi Li",Tsinghua University; Microsoft; King's College London,Poster,https://nips.cc/virtual/2020/poster/17675
1488,Rethinking Importance Weighting for Deep Learning under Distribution Shift,"Tongtong Fang, Nan Lu, Gang Niu, Masashi Sugiyama",University of Tokyo; RIKEN,Spotlight,https://nips.cc/virtual/2020/poster/17366
1489,Rethinking Learnable Tree Filter for Generic Feature Transform,"Lin Song, Yanwei Li, Zhengkai Jiang, Zeming Li, Xiangyu Zhang, Hongbin Sun, Jian Sun, Nanning Zheng",,Poster,https://nips.cc/virtual/2020/poster/17144
1490,Rethinking pooling in graph neural networks,"Diego Mesquita, Amauri Souza, Samuel Kaski",Aalto University; Federal Institute of Ceará; University of Manchester,Poster,https://nips.cc/virtual/2020/poster/19022
1491,Rethinking Pre-training and Self-training,"Barret Zoph, Golnaz Ghiasi, Tsung-Yi Lin, Yin Cui, Hanxiao Liu, Ekin Dogus Cubuk, Quoc V. Le",Google,Oral,https://nips.cc/virtual/2020/poster/18114
1492,Rethinking the Value of Labels for Improving Class-Imbalanced Learning,"Yuzhe Yang, Zhi Xu",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2020/poster/18331
1493,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,"Patrick Lewis, Ethan Perez, Aleksandra Piktus, Fabio Petroni, Vladimir Karpukhin, Naman Goyal, Heinrich Küttler, Mike Lewis, Wen-tau Yih, Tim Rocktäschel, Sebastian Riedel, Douwe Kiela",Meta; University College London; New York University,Poster,https://nips.cc/virtual/2020/poster/17793
1494,RetroXpert: Decompose Retrosynthesis Prediction Like A Chemist,"Chaochao Yan, Qianggang Ding, Peilin Zhao, Shuangjia Zheng, JINYU YANG, Yang Yu, Junzhou Huang",University of Texas at Arlington; Tencent; Tsinghua University; Sun Yat-sen University,Spotlight,https://nips.cc/virtual/2020/poster/16855
1495,Reverse-engineering recurrent neural network solutions to a hierarchical inference task for mice,"Rylan Schaeffer, Mikail Khona, Leenoy Meshulam, Brain Laboratory International, Ila Fiete",,Poster,https://nips.cc/virtual/2020/poster/18982
1496,Revisiting Frank-Wolfe for Polytopes: Strict Complementarity and Sparsity,Dan Garber,Technion - Israel Institute of Technology,Spotlight,https://nips.cc/virtual/2020/poster/17397
1497,Revisiting Parameter Sharing for Automatic Neural Channel Number Search,"Jiaxing Wang, Haoli Bai, Jiaxiang Wu, Xupeng Shi, Junzhou Huang, Irwin King, Michael Lyu, Jian Cheng",,Poster,https://nips.cc/virtual/2020/poster/17355
1498,Revisiting the Sample Complexity of Sparse Spectrum Approximation of Gaussian Processes,"Minh Hoang, Nghia Hoang, Hai Pham, David Woodruff",Carnegie Mellon University; IBM,Poster,https://nips.cc/virtual/2020/poster/18372
1499,Reward Propagation Using Graph Convolutional Networks,"Martin Klissarov, Doina Precup",McGill University,Spotlight,https://nips.cc/virtual/2020/poster/18126
1500,Reward-rational (implicit) choice: A unifying formalism for reward learning,"Hong Jun Jeon, Smitha Milli, Anca Dragan","Stanford University; University of California, Berkeley",Poster,https://nips.cc/virtual/2020/poster/18233
1501,Rewriting History with Inverse RL: Hindsight Inference for Policy Improvement,"Ben Eysenbach, XINYANG GENG, Sergey Levine, Ruslan Salakhutdinov","Carnegie Mellon University; University of California, Berkeley; Google",Oral,https://nips.cc/virtual/2020/poster/16823
1502,Ridge Rider: Finding Diverse Solutions by Following Eigenvectors of the Hessian,"Jack Parker-Holder, Luke Metz, Cinjon Resnick, Hengyuan Hu, Adam Lerer, Alistair Letcher, Alexander Peysakhovich, Aldo Pacchiano, Jakob Foerster",University of Oxford; Google; New York University; Meta; Berkeley Artificial Intelligence Research,Poster,https://nips.cc/virtual/2020/poster/17916
1503,Riemannian Continuous Normalizing Flows,"Emile Mathieu, Maximilian Nickel",University of Oxford; Meta,Poster,https://nips.cc/virtual/2020/poster/17432
1504,Risk-Sensitive Reinforcement Learning: Near-Optimal Risk-Sample Tradeoff in Regret,"Yingjie Fei, Zhuoran Yang, Yudong Chen, Zhaoran Wang, Qiaomin Xie",Northwestern University; Princeton University; Cornell University,Spotlight,https://nips.cc/virtual/2020/poster/18597
1505,RL Unplugged: A Suite of Benchmarks for Offline Reinforcement Learning,"Caglar Gulcehre, Ziyu Wang, Alexander Novikov, Thomas Paine, Sergio Gómez, Konrad Zolna, Rishabh Agarwal, Josh S Merel, Daniel J Mankowitz, Cosmin Paduraru, Gabriel Dulac-Arnold, Jerry Li, Mohammad Norouzi, Matthew Hoffman, Nicolas Heess, Nando de Freitas",,Poster,https://nips.cc/virtual/2020/poster/18764
1506,RNNPool: Efficient Non-linear Pooling for RAM Constrained Inference,"Oindrila Saha, Aditya Kusupati, Harsha Vardhan Simhadri, Manik Varma, Prateek Jain",Microsoft; University of Washington,Spotlight,https://nips.cc/virtual/2020/poster/16876
1507,"Robust and Heavy-Tailed Mean Estimation Made Simple, via Regret Minimization","Sam Hopkins, Jerry Li, Fred Zhang","University of California, Berkeley; Microsoft",Poster,https://nips.cc/virtual/2020/poster/18094
1508,Robust compressed sensing using generative models,"Ajil Jalal, Liu Liu, Alexandros G Dimakis, Constantine Caramanis",University of Texas at Austin,Poster,https://nips.cc/virtual/2020/poster/17123
1509,Robust Correction of Sampling Bias using Cumulative Distribution Functions,"Bijan Mazaheri, Siddharth Jain, Jehoshua Bruck",California Institute of Technology,Poster,https://nips.cc/virtual/2020/poster/18483
1510,Robust Deep Reinforcement Learning against Adversarial Perturbations on State Observations,"Huan Zhang, Hongge Chen, Chaowei Xiao, Bo Li, Mingyan Liu, Duane Boning, Cho-Jui Hsieh","University of California, Los Angeles; Massachusetts Institute of Technology; NVIDIA; University of Illinois Urbana-Champaign; University of Michigan",Spotlight,https://nips.cc/virtual/2020/poster/18912
1511,Robust Density Estimation under Besov IPM Losses,"Ananya Uppal, Shashank Singh, Barnabas Poczos",Carnegie Mellon University,Spotlight,https://nips.cc/virtual/2020/poster/18610
1512,Robust Disentanglement of a Few Factors at a Time using rPU-VAE,"Benjamin Estermann, Markus Marks, Mehmet Fatih Yanik",ETH Zurich,Poster,https://nips.cc/virtual/2020/poster/18672
1513,Robust Federated Learning: The Case of Affine Distribution Shifts,"Amirhossein Reisizadeh, Farzan Farnia, Ramtin Pedarsani, Ali Jadbabaie","University of California, Santa Barbara; Massachusetts Institute of Technology",Poster,https://nips.cc/virtual/2020/poster/18072
1514,Robust Gaussian Covariance Estimation in Nearly-Matrix Multiplication Time,"Jerry Li, Guanghao Ye",Microsoft; University of Washington,Poster,https://nips.cc/virtual/2020/poster/17494
1515,Robust large-margin learning in hyperbolic space,"Melanie Weber, Manzil Zaheer, Ankit Singh Rawat, Aditya K Menon, Sanjiv Kumar",Princeton University; Google,Poster,https://nips.cc/virtual/2020/poster/17026
1516,Robust Meta-learning for Mixed Linear Regression with Small Batches,"Weihao Kong, Raghav Somani, Sham Kakade, Sewoong Oh",University of Washington; Microsoft,Poster,https://nips.cc/virtual/2020/poster/17091
1517,Robust Multi-Agent Reinforcement Learning with Model Uncertainty,"Kaiqing Zhang, TAO SUN, Yunzhe Tao, Sahika Genc, Sunil Mallya, Tamer Basar",University of Illinois Urbana-Champaign; Amazon,Poster,https://nips.cc/virtual/2020/poster/18342
1518,Robust Multi-Object Matching via Iterative Reweighting of the Graph Connection Laplacian,"Yunpeng Shi, Shaohan Li, Gilad Lerman",Princeton University; University of Minnesota,Poster,https://nips.cc/virtual/2020/poster/17759
1519,Robust Optimal Transport with Applications in Generative Modeling and Domain Adaptation,"Yogesh Balaji, Rama Chellappa, Soheil Feizi",University of Maryland; Johns Hopkins University,Poster,https://nips.cc/virtual/2020/poster/17284
1520,Robust Optimization for Fairness with Noisy Protected Groups,"Serena Wang, Wenshuo Guo, Harikrishna Narasimhan, Andrew Cotter, Maya Gupta, Michael I. Jordan","University of California, Berkeley; Google",Poster,https://nips.cc/virtual/2020/poster/17129
1521,Robust Persistence Diagrams using Reproducing Kernels,"Siddharth Vishwanath, Kenji Fukumizu, Satoshi Kuriki, Bharath K. Sriperumbudur",Pennsylvania State University; Institute of Statistical Mathematics,Poster,https://nips.cc/virtual/2020/poster/18998
1522,Robust Pre-Training by Adversarial Contrastive Learning,"Ziyu Jiang, Tianlong Chen, Ting Chen, Zhangyang Wang",Texas A&M University; University of Texas at Austin; Google,Poster,https://nips.cc/virtual/2020/poster/18244
1523,Robust Quantization: One Model to Rule Them All,"moran shkolnik, Brian Chmiel, Ron Banner, Gil Shomron, Yury Nahshan, Alex Bronstein, Uri Weiser",Habana Labs; Technion - Israel Institute of Technology,Poster,https://nips.cc/virtual/2020/poster/16985
1524,Robust Recovery via Implicit Bias of Discrepant Learning Rates for Double Over-parameterization,"Chong You, Zhihui Zhu, Qing Qu, Yi Ma","University of California, Berkeley; University of Denver; New York University",Spotlight,https://nips.cc/virtual/2020/poster/18242
1525,Robust Recursive Partitioning for Heterogeneous Treatment Effects with Uncertainty Quantification,"Hyun-Suk Lee, Yao Zhang, William Zame, Cong Shen, Jang-Won Lee, Mihaela van der Schaar","Sejong University; University of Cambridge; University of California, Los Angeles; University of Virginia; Yonsei University; Alan Turing Institute",Poster,https://nips.cc/virtual/2020/poster/17815
1526,Robust Reinforcement Learning via Adversarial training with Langevin Dynamics,"Parameswaran Kamalaruban, Yu-Ting Huang, Ya-Ping Hsieh, Paul Rolland, Cheng Shi, Volkan Cevher",Alan Turing Institute; EPFL; University of Basel,Poster,https://nips.cc/virtual/2020/poster/18548
1527,Robust Sequence Submodular Maximization,"Gamal Sallam, Zizhan Zheng, Jie Wu, Bo Ji",,Poster,https://nips.cc/virtual/2020/poster/17784
1528,Robust Sub-Gaussian Principal Component Analysis and Width-Independent Schatten Packing,"Arun Jambulapati, Jerry Li, Kevin Tian",Stanford University; Microsoft,Spotlight,https://nips.cc/virtual/2020/poster/19053
1529,Robust-Adaptive Control of Linear Systems: beyond Quadratic Costs,"Edouard Leurent, Odalric-Ambrym Maillard, Denis Efimov",University of Lille,Oral,https://nips.cc/virtual/2020/poster/17754
1530,"Robust, Accurate Stochastic Optimization for Variational Inference","Akash Kumar Dhaka, Alejandro Catalina, Michael R Andersen, Måns Magnusson, Jonathan Huggins, Aki Vehtari",Aalto University; Technical University of Denmark; Uppsala University; Boston University,Poster,https://nips.cc/virtual/2020/poster/17180
1531,Robustness Analysis of Non-Convex Stochastic Gradient Descent using Biased Expectations,"Kevin Scaman, Cedric Malherbe",Huawei,Poster,https://nips.cc/virtual/2020/poster/17778
1532,Robustness of Bayesian Neural Networks to Gradient-Based Attacks,"Ginevra Carbone, Matthew Wicker, Luca Laurenti, Andrea Patane', Luca Bortolussi, Guido Sanguinetti",University of Trieste; University of Oxford; Saarland University; University of Edinburgh; Scuola Internazionale Superiore di Studi Avanzati,Poster,https://nips.cc/virtual/2020/poster/17181
1533,Robustness of Community Detection to Random Geometric Perturbations,"Sandrine Peche, Vianney Perchet",University Paris Diderot; CREST,Poster,https://nips.cc/virtual/2020/poster/18630
1534,Rotated Binary Neural Network,"Mingbao Lin, Rongrong Ji, Zihan Xu, Baochang Zhang, Yan Wang, Yongjian Wu, Feiyue Huang, Chia-Wen Lin",Xiamen University; Pengcheng Laboratory; Beihang University; Pinterest; Tencent; National Tsing Hua University,Poster,https://nips.cc/virtual/2020/poster/17530
1535,Rotation-Invariant Local-to-Global Representation Learning for 3D Point Cloud,"SEOHYUN KIM, JaeYoo Park, Bohyung Han",Seoul National University,Poster,https://nips.cc/virtual/2020/poster/17527
1536,RSKDD-Net: Random Sample-based Keypoint Detector and Descriptor,"Fan Lu, Guang Chen, Yinlong Liu, Zhongnan Qu, Alois Knoll",Tongji University; Technische Universität München; ETH Zurich,Poster,https://nips.cc/virtual/2020/poster/18717
1537,SAC: Accelerating and Structuring Self-Attention via Sparse Adaptive Connection,"Xiaoya Li, Yuxian Meng, Mingxin Zhou, Qinghong Han, Fei Wu, Jiwei Li",Zhejiang University; Shannon AI,Poster,https://nips.cc/virtual/2020/poster/17628
1538,Safe Reinforcement Learning via Curriculum Induction,"Matteo Turchetta, Andrey Kolobov, Shital Shah, Andreas Krause, Alekh Agarwal",ETH Zurich; Microsoft,Spotlight,https://nips.cc/virtual/2020/poster/17616
1539,Sample complexity and effective dimension for regression on manifolds,"Andrew McRae, Justin Romberg, Mark Davenport",Georgia Institute of Technology,Poster,https://nips.cc/virtual/2020/poster/18845
1540,Sample Complexity of Asynchronous Q-Learning: Sharper Analysis and Variance Reduction,"Gen Li, Yuting Wei, Yuejie Chi, Yuantao Gu, Yuxin Chen",Tsinghua University; Carnegie Mellon University; Princeton University,Poster,https://nips.cc/virtual/2020/poster/17971
1541,Sample Complexity of Uniform Convergence for Multicalibration,"Eliran Shabat, Lee Cohen, Yishay Mansour",Tel Aviv University; Google,Poster,https://nips.cc/virtual/2020/poster/16864
1542,Sample Efficient Reinforcement Learning via Low-Rank Matrix Estimation,"Devavrat Shah, Dogyoon Song, Zhi Xu, Yuzhe Yang",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2020/poster/18391
1543,Sample-Efficient Optimization in the Latent Space of Deep Generative Models via Weighted Retraining,"Austin Tripp, Erik Daxberger, José Miguel Hernández-Lobato",University of Cambridge; Max Planck Institute for Intelligent Systems; Alan Turing Institute; Microsoft,Poster,https://nips.cc/virtual/2020/poster/17774
1544,Sample-Efficient Reinforcement Learning of Undercomplete POMDPs,"Chi Jin, Sham Kakade, Akshay Krishnamurthy, Qinghua Liu",Princeton University; University of Washington; Microsoft,Spotlight,https://nips.cc/virtual/2020/poster/18663
1545,Sampling from a k-DPP without looking at all items,"Daniele Calandriello, Michal Derezinski, Michal Valko","DeepMind; University of California, Berkeley",Spotlight,https://nips.cc/virtual/2020/poster/18687
1546,Sampling-Decomposable Generative Adversarial Recommender,"Binbin Jin, Defu Lian, Zheng Liu, Qi Liu, Jianhui Ma, Xing Xie, Enhong Chen",,Poster,https://nips.cc/virtual/2020/poster/18235
1547,Sanity-Checking Pruning Methods: Random Tickets can Win the Jackpot,"Jingtong Su, Yihang Chen, Tianle Cai, Tianhao Wu, Ruiqi Gao, Liwei Wang, Jason Lee",,Poster,https://nips.cc/virtual/2020/poster/16835
1548,Scalable Belief Propagation via Relaxed Scheduling,"Vitalii Aksenov, Dan Alistarh, Janne H. Korhonen",ITMO University; Institute of Science and Technology Austria,Poster,https://nips.cc/virtual/2020/poster/18500
1549,Scalable Graph Neural Networks via Bidirectional Propagation,"Ming Chen, Zhewei Wei, Bolin Ding, Yaliang Li, Ye Yuan, Xiaoyong Du, Ji-Rong Wen",Renmin University of China; Alibaba Group; Beijing Institute of Technology,Poster,https://nips.cc/virtual/2020/poster/17220
1550,Scalable Multi-Agent Reinforcement Learning for Networked Systems with Average Reward,"Guannan Qu, Yiheng Lin, Adam Wierman, Na Li",California Institute of Technology; Tsinghua University; Harvard University,Poster,https://nips.cc/virtual/2020/poster/18367
1551,ScaleCom: Scalable Sparsified Gradient Compression for Communication-Efficient Distributed Training,"Chia-Yu Chen, Jiamin Ni, Songtao Lu, Xiaodong Cui, Pin-Yu Chen, Xiao Sun, Naigang Wang, Swagath Venkataramani, Vijayalakshmi (Viji) Srinivasan, Wei Zhang, Kailash Gopalakrishnan",IBM,Poster,https://nips.cc/virtual/2020/poster/18827
1552,Scattering GCN: Overcoming Oversmoothness in Graph Convolutional Networks,"Yimeng Min, Frederik Wenkel, Guy Wolf",Quebec AI Institute; Montreal; University Affiliation; Université de Montréal,Poster,https://nips.cc/virtual/2020/poster/18295
1553,SCOP: Scientific Control for Reliable Neural Network Pruning,"Yehui Tang, Yunhe Wang, Yixing Xu, Dacheng Tao, Chunjing XU, Chao Xu, Chang Xu",Peking University; Huawei; University of Sydney,Poster,https://nips.cc/virtual/2020/poster/16879
1554,SDF-SRN: Learning Signed Distance 3D Object Reconstruction from Static Images,"Chen-Hsuan Lin, Chaoyang Wang, Simon Lucey",Carnegie Mellon University,Poster,https://nips.cc/virtual/2020/poster/16952
1555,SE(3)-Transformers: 3D Roto-Translation Equivariant Attention Networks,"Fabian Fuchs, Daniel Worrall, Volker Fischer, Max Welling",Bosch Center for Arti?cial Intelligence; University of Oxford; University of Amsterdam,Poster,https://nips.cc/virtual/2020/poster/17068
1556,Searching for Low-Bit Weights in Quantized Neural Networks,"Zhaohui Yang, Yunhe Wang, Kai Han, Chunjing XU, Chao Xu, Dacheng Tao, Chang Xu",Peking University; Huawei; University of Sydney,Poster,https://nips.cc/virtual/2020/poster/16923
1557,Second Order Optimality in Decentralized Non-Convex Optimization via Perturbed Gradient Tracking,"Isidoros Tziotis, Constantine Caramanis, Aryan Mokhtari",University of Texas at Austin,Poster,https://nips.cc/virtual/2020/poster/17666
1558,Second Order PAC-Bayesian Bounds for the Weighted Majority Vote,"Andres Masegosa, Stephan Lorenzen, Christian Igel, Yevgeny Seldin",University of Almería; University of Copenhagen,Spotlight,https://nips.cc/virtual/2020/poster/17779
1559,Secretary and Online Matching Problems with Machine Learned Advice,"Antonios Antoniadis, Themis Gouleakis, Pieter Kleer, Pavel Kolev",University of Cologne; Max Planck Institute for Informatics,Poster,https://nips.cc/virtual/2020/poster/17878
1560,Security Analysis of Safe and Seldonian Reinforcement Learning Algorithms,"Pinar Ozisik, Philip S. Thomas",University of Massachusetts,Poster,https://nips.cc/virtual/2020/poster/17516
1561,"See, Hear, Explore: Curiosity via Audio-Visual Association","Victoria Dean, Shubham Tulsiani, Abhinav Gupta",Carnegie Mellon University; Meta,Poster,https://nips.cc/virtual/2020/poster/18030
1562,Self-Adaptive Training: beyond Empirical Risk Minimization,"Lang Huang, Chao Zhang, Hongyang Zhang",Peking University; Toyota Technological Institute at Chicago,Poster,https://nips.cc/virtual/2020/poster/17082
1563,Self-Adaptively Learning to Demoiré from Focused and Defocused Image Pairs,"Lin Liu, Shanxin Yuan, Jianzhuang Liu, Liping Bao, Gregory Slabaugh, Qi Tian",University of Science and Technology of China; Huawei,Poster,https://nips.cc/virtual/2020/poster/18608
1564,Self-Distillation Amplifies Regularization in Hilbert Space,"Hossein Mobahi, Mehrdad Farajtabar, Peter L. Bartlett","Google; DeepMind; University of California, Berkeley",Poster,https://nips.cc/virtual/2020/poster/17211
1565,Self-Distillation as Instance-Specific Label Smoothing,"Zhilu Zhang, Mert Sabuncu",Cornell University,Poster,https://nips.cc/virtual/2020/poster/17575
1566,Self-Imitation Learning via Generalized Lower Bound Q-learning,Yunhao Tang,Columbia University,Poster,https://nips.cc/virtual/2020/poster/17477
1567,Self-Learning Transformations for Improving Gaze and Head Redirection,"Yufeng Zheng, Seonwook Park, Xucong Zhang, Shalini De Mello, Otmar Hilliges",ETH Zurich; NVIDIA,Poster,https://nips.cc/virtual/2020/poster/19042
1568,Self-paced Contrastive Learning with Hybrid Memory for Domain Adaptive Object Re-ID,"Yixiao Ge, Feng Zhu, Dapeng Chen, Rui Zhao, hongsheng Li",Multimedia Laboratory,Poster,https://nips.cc/virtual/2020/poster/16867
1569,Self-Paced Deep Reinforcement Learning,"Pascal Klink, Carlo D'Eramo, Jan R Peters, Joni K. Pajarinen",Technische Universität Darmstadt; Aalto University,Oral,https://nips.cc/virtual/2020/poster/17336
1570,Self-supervised Auxiliary Learning with Meta-paths for Heterogeneous Graphs,"Dasol Hwang, Jinyoung Park, Sunyoung Kwon, KyungMin Kim, Jung-Woo Ha, Hyunwoo J Kim",Korea University; Pusan National University; NAVER AI Lab; ,Poster,https://nips.cc/virtual/2020/poster/18437
1571,Self-supervised Co-Training for Video Representation Learning,"Tengda Han, Weidi Xie, Andrew Zisserman",,Poster,https://nips.cc/virtual/2020/poster/16825
1572,Self-Supervised Few-Shot Learning on Point Clouds,"Charu Sharma, Manohar Kaul",Indian Institute of Technology Hyderabad,Poster,https://nips.cc/virtual/2020/poster/17875
1573,Self-Supervised Generative Adversarial Compression,"Chong Yu, Jeff Pool",NVIDIA,Poster,https://nips.cc/virtual/2020/poster/17065
1574,Self-Supervised Graph Transformer on Large-Scale Molecular Data,"Yu Rong, Yatao Bian, Tingyang Xu, Weiyang Xie, Ying WEI, Wenbing Huang, Junzhou Huang",Tencent; Tsinghua University,Poster,https://nips.cc/virtual/2020/poster/17230
1575,Self-Supervised Learning by Cross-Modal Audio-Video Clustering,"Humam Alwassel, Dhruv Mahajan, Bruno Korbar, Lorenzo Torresani, Bernard Ghanem, Du Tran",King Abdullah University of Science and Technology; Meta,Spotlight,https://nips.cc/virtual/2020/poster/16912
1576,Self-supervised learning through the eyes of a child,"Emin Orhan, Vaibhav Gupta, Brenden M Lake",Center for Data Science; University Affiliation Not Specified,Poster,https://nips.cc/virtual/2020/poster/18891
1577,Self-Supervised MultiModal Versatile Networks,"Jean-Baptiste Alayrac, Adria Recasens, Rosalia Schneider, Relja Arandjelović, Jason Ramapuram, Jeffrey De Fauw, Lucas Smaira, Sander Dieleman, Andrew Zisserman",DeepMind; University of Geneva; Geneva School of Business and Economics; University of Oxford,Poster,https://nips.cc/virtual/2020/poster/17391
1578,Self-Supervised Relational Reasoning for Representation Learning,"Massimiliano Patacchiola, Amos J. Storkey",University of Edinburgh,Spotlight,https://nips.cc/virtual/2020/poster/17325
1579,Self-Supervised Relationship Probing,"Jiuxiang Gu, Jason Kuen, Shafiq Joty, Jianfei Cai, Vlad I. Morariu, Handong Zhao, Tong Sun",Adobe; Nanyang Technological University; Monash University,Poster,https://nips.cc/virtual/2020/poster/16878
1580,Self-Supervised Visual Representation Learning from Hierarchical Grouping,"Xiao Zhang, Michael Maire",University of Chicago,Spotlight,https://nips.cc/virtual/2020/poster/17309
1581,Self-training Avoids Using Spurious Features Under Domain Shift,"Yining Chen, Colin Wei, Ananya Kumar, Tengyu Ma",Stanford University,Poster,https://nips.cc/virtual/2020/poster/17585
1582,Semantic Visual Navigation by Watching YouTube Videos,"Matthew Chang, Arjun Gupta, Saurabh Gupta",University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2020/poster/17125
1583,Semi-Supervised Neural Architecture Search,"Renqian Luo, Xu Tan, Rui Wang, Tao Qin, Enhong Chen, Tie-Yan Liu",University of Science and Technology of China; Microsoft,Poster,https://nips.cc/virtual/2020/poster/17563
1584,Semi-Supervised Partial Label Learning via Confidence-Rated Margin Maximization,"Wei Wang, Min-Ling Zhang",Southeast University,Poster,https://nips.cc/virtual/2020/poster/17760
1585,Semialgebraic Optimization for Lipschitz Constants of ReLU Networks,"Tong Chen, Jean B Lasserre, Victor Magron, Edouard Pauwels",Université de Toulouse,Poster,https://nips.cc/virtual/2020/poster/17096
1586,Sense and Sensitivity Analysis: Simple Post-Hoc Analysis of Bias Due to Unobserved Confounding,"Victor Veitch, Anisha Zaveri",Google; Weill Cornell Medicine,Spotlight,https://nips.cc/virtual/2020/poster/17520
1587,Sequence to Multi-Sequence Learning via Conditional Chain Mapping for Mixture Signals,"Jing Shi, Xuankai Chang, Pengcheng Guo, Shinji Watanabe, Yusuke Fujita, Jiaming Xu, Bo Xu, Lei Xie","Johns Hopkins University; Chinese Academy of Sciences; Northwestern Polytechnical University; Hitachi, Ltd.",Poster,https://nips.cc/virtual/2020/poster/18741
1588,Sequential Bayesian Experimental Design with Variable Cost Structure,"Sue Zheng, David Hayden, Jason Pacheco, John W. Fisher III",Massachusetts Institute of Technology; University of Arizona,Poster,https://nips.cc/virtual/2020/poster/18151
